dataset,variable,label,type,length
dm,STUDYID,Study Identifier,Char,12
dm,DOMAIN,Domain Abbreviation,Char,2
dm,USUBJID,Unique Subject Identifier,Char,20
dm,SUBJID,Subject Identifier for the Study,Char,12
dm,RFSTDTC,Subject Reference Start Date/Time,Char,10
dm,RFENDTC,Subject Reference End Date/Time,Char,10
dm,RFXSTDTC,Date/Time of First Study Treatment,Char,10
dm,RFXENDTC,Date/Time of Last Study Treatment,Char,10
dm,ARMCD,Planned Arm Code,Char,8
dm,ARM,Description of Planned Arm,Char,28
dm,SETCD,Set Code,Char,8
tx,STUDYID,Study Identifier,Char,12
tx,DOMAIN,Domain Abbreviation,Char,2
tx,SETCD,Set Code,Char,8
tx,TXSEQ,Subject Identifier for the Study,Num,2
cm,STUDYID,Study Identifier,Char,12
cm,DOMAIN,Domain Abbreviation,Char,2
cm,USUBJID,Unique Subject Identifier,Char,8
cm,CMSEQ,Sequence Number,Num,8
cm,CMTRT,"Reported Name of Drug, Med, or Therapy",Char,200
cm,CMINDC,Indication,Char,200
cm,CMDOSE,Dose per Administration,Num,8
cm,CMDOSU,Dose Units,Char,6
cm,CMDOSFRQ,Dosing Frequency per Interval,Char,3
cm,CMROUTE,Route of Administration,Char,24
cm,EPOCH,Epoch,Char,9
cm,CMSTDTC,Start Date/Time of Medication,Char,10
cm,CMENDTC,End Date/Time of Medication,Char,10
cm,CMSTDY,Study Day of Start of Medication,Num,8
cm,CMENDY,Study Day of End of Medication,Num,8
cm,CMENRTPT,End Relative to Reference Time Point,Char,7
vs,Study Identifier,Char,12,CDISCPILOT01
vs,Domain Abbreviation,Char,2,VS
vs,Unique Subject Identifier,Char,8,CDISC001
vs,Sequence Number,Num,8,1
vs,Vital Signs Test Short Name,Char,8,DIABP_1
vs,Vital Signs Test Name,Char,24,Diastolic Blood Pressure
vs,Vital Signs Position of Subject,Char,8,STANDING
vs,Result or Finding in Original Units,Char,8,71
vs,Original Units,Char,9,mmHg
vs,Character Result/Finding in Std Format,Char,200,71
vs,Numeric Result/Finding in Standard Units,Num,8,71
vs,Standard Units,Char,9,mmHg
vs,Completion Status,Char,8,
vs,Location of Vital Signs Measurement,Char,11,
vs,Last Observation Before Exposure Flag,Char,1,
vs,Repetition Number,Num,8,
vs,Visit Number,Num,8,1
vs,Visit Name,Char,200,SCREENING 1
vs,Epoch,Char,9,SCREENING
vs,Date/Time of Measurements,Char,10,2012-11-23
vs,Study Day of Vital Signs,Num,8,-7
