path,attribute,value
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001009\negative\01\results\unit-test-coreid-DDF00241-negative-1.json,maxValue,20 (unit not specified)
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001009\negative\01\results\unit-test-coreid-DDF00241-negative-1.json,minValue,50 (unit not specified)
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001009\negative\01\results\unit-test-coreid-DDF00241-negative-1.json,maxValue,20 (unit not specified)
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001009\negative\01\results\unit-test-coreid-DDF00241-negative-1.json,minValue,50 (unit not specified)
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001009\negative\01\results\unit-test-coreid-DDF00241-negative-1.json,maxValue,50 Year (C29848)
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001009\negative\01\results\unit-test-coreid-DDF00241-negative-1.json,minValue,50 Year (C29848)
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001009\negative\01\results\unit-test-coreid-DDF00241-negative-1.json,maxValue,1 Milligram (C28253)
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001009\negative\01\results\unit-test-coreid-DDF00241-negative-1.json,minValue,2 Milligram (C28253)
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001009\negative\01\results\unit-test-coreid-DDF00241-negative-1.json,maxValue,50 (unit not specified)
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001009\negative\01\results\unit-test-coreid-DDF00241-negative-1.json,minValue,100 (unit not specified)
