dataset,variable,label,type,length
ic,STUDYID,Study Identifier,Char,10
ic,DOMAIN,Domain Abbreviation,Char,2
ic,USUBJID,Unique Subject Identifier ,Char,20
ic,FETUSID,Unique Fetus Identifier ,Char,20
ic,ICSEQ,Sequence Number,Num,8
ic,ICTESTCD,Test Short Name,Char,8
ic,ICTEST,Implantation Exam Name ,Char,40
ic,ICORRES,Result or Finding as Collected,Char,20
ic,ICSTRESC,Standardized Result in Character Format,Char,20
ic,ICIMPLBL,Implementation Site Label ,Char,11
ic,ICSTRESCAT,Result Category,Char,20
ic,ICRESLOC,Result Location of Finding,Char,20
ic,ICSTAT,Completion Status,Char,10
ic,ICREASND,Reason not Done,Char,20
ic,ICSPEC,Specimen Material Type,Char,20
