dataset,variable,label,type,length
Procedure.xpt,parent_entity,Parent Entity Name,String,[1]
Procedure.xpt,parent_id,Parent Entity Id,String,[1]
Procedure.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
Procedure.xpt,rel_type,Type of Relationship,String,[1]
Procedure.xpt,id,(Procedure Id),String,[1]
Procedure.xpt,name,Procedure Name,String,[1]
Procedure.xpt,description,Procedure Description,String,[0..1]
Procedure.xpt,label,Procedure Label,String,[0..1]
Procedure.xpt,procedureType,Procedure Type,String,[1]
Procedure.xpt,instanceType,Instance Type,String,[1]
Procedure.xpt,code,Procedure Code [Exists],Boolean,Code[1]
Procedure.xpt,code.id,Procedure Code / (Code Id),String,Code[1].id[1]
Procedure.xpt,code.code,Procedure Code / Code Value,String,Code[1].code[1]
Procedure.xpt,code.codeSystem,Procedure Code / Code System Name,String,Code[1].codeSystem[1]
Procedure.xpt,code.codeSystemVersion,Procedure Code / Code System Version,String,Code[1].codeSystemVersion[1]
Procedure.xpt,code.decode,Procedure Code / Decode,String,Code[1].decode[1]
Procedure.xpt,studyInterventionId,(Procedure Study Intervention) [Identifier],String,StudyIntervention[0..1].id[1]
StudyVersion.xpt,parent_entity,Parent Entity Name,String,[1]
StudyVersion.xpt,parent_id,Parent Entity Id,String,[1]
StudyVersion.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
StudyVersion.xpt,rel_type,Type of Relationship,String,[1]
StudyVersion.xpt,id,(Study Version Id),String,[1]
StudyVersion.xpt,versionIdentifier,Study Version Identifier,String,[1]
StudyVersion.xpt,rationale,Study Rationale,String,[1]
StudyVersion.xpt,instanceType,Instance Type,String,[1]
StudyVersion.xpt,studyPhase,Trial Phase [Exists],Boolean,AliasCode[0..1]
StudyVersion.xpt,studyPhase.id,Trial Phase / (Alias Code Id),String,AliasCode[0..1].id[1]
StudyVersion.xpt,studyPhase.standardCode,Trial Phase / (Alias Code Standard Code) [Exists],Boolean,AliasCode[0..1]>Code[1]
StudyVersion.xpt,studyPhase.standardCode.id,Trial Phase / (Alias Code Standard Code) / (Code Id),String,AliasCode[0..1]>Code[1].id[1]
StudyVersion.xpt,studyPhase.standardCode.code,Trial Phase / (Alias Code Standard Code) / Code Value,String,AliasCode[0..1]>Code[1].code[1]
StudyVersion.xpt,studyPhase.standardCode.codeSystem,Trial Phase / (Alias Code Standard Code) / Code System Name,String,AliasCode[0..1]>Code[1].codeSystem[1]
StudyVersion.xpt,studyPhase.standardCode.codeSystemVersion,Trial Phase / (Alias Code Standard Code) / Code System Version,String,AliasCode[0..1]>Code[1].codeSystemVersion[1]
StudyVersion.xpt,studyPhase.standardCode.decode,Trial Phase / (Alias Code Standard Code) / Decode,String,AliasCode[0..1]>Code[1].decode[1]
StudyVersion.xpt,studyPhase.standardCodeAliases,Trial Phase / (Alias Code Standard Code Aliases) [Any Exists],Boolean,AliasCode[0..1]>Code[0..*]
StudyVersion.xpt,businessTherapeuticAreas,Business Therapeutic Areas [Any Exists],Boolean,Code[0..*]
StudyVersion.xpt,studyType,Study Type Classification [Exists],Boolean,Code[0..1]
StudyVersion.xpt,studyType.id,Study Type Classification / (Code Id),String,Code[0..1].id[1]
StudyVersion.xpt,studyType.code,Study Type Classification / Code Value,String,Code[0..1].code[1]
StudyVersion.xpt,studyType.codeSystem,Study Type Classification / Code System Name,String,Code[0..1].codeSystem[1]
StudyVersion.xpt,studyType.codeSystemVersion,Study Type Classification / Code System Version,String,Code[0..1].codeSystemVersion[1]
StudyVersion.xpt,studyType.decode,Study Type Classification / Decode,String,Code[0..1].decode[1]
StudyVersion.xpt,dateValues,(Study Version Date Values) [Any Exists],Boolean,GovernanceDate[0..*]
StudyVersion.xpt,amendments,(Study Version Amendments) [Any Exists],Boolean,StudyAmendment[0..*]
StudyVersion.xpt,studyDesigns,(Study Version Study Designs) [Any Exists],Boolean,StudyDesign[0..*]
StudyVersion.xpt,studyIdentifiers,(Study Version Study Identifiers) [Any Exists],Boolean,StudyIdentifier[0..*]
StudyVersion.xpt,documentVersionId,(Study Version Document Version) [Identifier],String,StudyProtocolDocumentVersion[0..1].id[1]
StudyVersion.xpt,titles,(Study Version Titles) [Any Exists],Boolean,StudyTitle[1..*]
StudyDesign.xpt,parent_entity,Parent Entity Name,String,[1]
StudyDesign.xpt,parent_id,Parent Entity Id,String,[1]
StudyDesign.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
StudyDesign.xpt,rel_type,Type of Relationship,String,[1]
StudyDesign.xpt,id,(Study Design Id),String,[1]
StudyDesign.xpt,name,Study Design Name,String,[1]
StudyDesign.xpt,description,Study Design Description,String,[0..1]
StudyDesign.xpt,label,Study Design Label,String,[0..1]
StudyDesign.xpt,rationale,Study Design Rationale,String,[1]
StudyDesign.xpt,biomedicalConcepts,Biomedical Concepts [Any Exist],Boolean,[0]
StudyDesign.xpt,bcCategories,Bc Categories [Any Exist],Boolean,[0]
StudyDesign.xpt,bcSurrogates,Bc Surrogates [Any Exist],Boolean,[0]
StudyDesign.xpt,dictionaries,Dictionaries [Any Exist],Boolean,[0]
StudyDesign.xpt,conditions,Conditions [Any Exist],Boolean,[0]
StudyDesign.xpt,instanceType,Instance Type,String,[1]
StudyDesign.xpt,activities,(Study Design Activities) [Any Exists],Boolean,Activity[0..*]
StudyDesign.xpt,trialIntentTypes,Trial Intent Type [Any Exists],Boolean,Code[0..*]
StudyDesign.xpt,blindingSchema,Trial Blinding Schema [Exists],Boolean,Code[0..1]
StudyDesign.xpt,blindingSchema.id,Trial Blinding Schema / (Code Id),String,Code[0..1].id[1]
StudyDesign.xpt,blindingSchema.code,Trial Blinding Schema / Code Value,String,Code[0..1].code[1]
StudyDesign.xpt,blindingSchema.codeSystem,Trial Blinding Schema / Code System Name,String,Code[0..1].codeSystem[1]
StudyDesign.xpt,blindingSchema.codeSystemVersion,Trial Blinding Schema / Code System Version,String,Code[0..1].codeSystemVersion[1]
StudyDesign.xpt,blindingSchema.decode,Trial Blinding Schema / Decode,String,Code[0..1].decode[1]
StudyDesign.xpt,therapeuticAreas,Therapeutic Areas [Any Exists],Boolean,Code[0..*]
StudyDesign.xpt,characteristics,Study Design Characteristic [Any Exists],Boolean,Code[0..*]
