dataset,variable,label,type,length
ae,STUDYID,Study Identifier,Char,10
ae,DOMAIN,Domain Abbreviation,Char,2
ae,USUBJID,Unique Subject Identifier,Char,14
ae,AESEQ,Sequence Number,Num,8
ae,AESPID,Sponsor-Defined Identifier,Char,4
ae,AETERM,Reported Term for the Adverse Event,Char,38
ae,AELLT,Lowest Level Term,Char,38
ae,AELLTCD,Lowest Level Term Code,Num,8
ae,AEDECOD,Dictionary-Derived Term,Char,38
ae,AEPTCD,Preferred Term Code,Num,8
ae,AEHLT,High Level Term,Char,65
ae,AEHLTCD,High Level Term Code,Num,8
ae,AEHLGT,High Level Group Term,Char,55
ae,AEHLGTCD,High Level Group Term Code,Num,8
ae,AEBODSYS,Body System or Organ Class,Char,52
ae,AEBDSYCD,Body System or Organ Class Code,Num,8
ae,AESOC,Primary System Organ Class,Char,52
ae,AESOCCD,Primary System Organ Class Code,Num,8
ae,AESEV,Severity/Intensity,Char,8
ae,AESER,Serious Event,Char,1
ae,AEACN,Action Taken with Study Treatment,Char,1
ae,AEREL,Causality,Char,1
ae,AEOUT,Outcome of Adverse Event,Char,26
ae,AESCAN,Involves Cancer,Char,50
ae,AESCONG,Congenital Anomaly or Birth Defect,Char,50
ae,AESDISAB,Persist or Signif Disability/Incapacity,Char,50
ae,AESDTH,Results in Death,Char,50
ae,AESHOSP,Requires or Prolongs Hospitalization,Char,1
ae,AESLIFE,Is Life Threatening,Char,50
ae,AESOD,Occurred with Overdose,Char,50
ae,AESMIE,Other Medically Important Serious Event,Char,50
ae,AESTDTC,Start Date/Time of Adverse Event,Char,10
ae,AEENDTC,End Date/Time of Adverse Event,Char,1
ae,AESTDY,Study Day of Start of Adverse Event,Num,8
cm,STUDYID,Study Identifier,Char,12
cm,DOMAIN,Domain Abbreviation,Char,2
cm,USUBJID,Unique Subject Identifier,Char,8
cm,CMSEQ,Sequence Number,Num,8
cm,CMTRT,"Reported Name of Drug, Med, or Therapy",Char,200
cm,CMINDC,Indication,Char,200
cm,CMDOSE,Dose per Administration,Num,8
cm,CMDOSU,Dose Units,Char,6
cm,CMDOSFRQ,Dosing Frequency per Interval,Char,3
cm,CMROUTE,Route of Administration,Char,24
cm,EPOCH,Epoch,Char,9
cm,CMSTDTC,Start Date/Time of Medication,Char,10
cm,CMENDTC,End Date/Time of Medication,Char,10
cm,CMSTDY,Study Day of Start of Medication,Num,8
cm,CMENDY,Study Day of End of Medication,Num,8
cm,CMENRTPT,End Relative to Reference Time Point,Char,7
cm,CMENTPT,End Reference Time Point,Char,10
mh,STUDYID,Study Identifier,Char,12
mh,DOMAIN,Domain Abbreviation,Char,2
mh,USUBJID,Unique Subject Identifier,Char,8
mh,MHSEQ,Sequence Number,Num,8
mh,MHTERM,Reported Term for the Medical History,Char,19
mh,MHLLT,Lowest Level Term,Char,38
mh,MHLLTCD,Lowest Level Term Code,Num,8
mh,MHDECOD,Dictionary-Derived Term,Char,38
mh,MHPTCD,Preferred Term Code,Num,8
mh,MHHLT,High Level Term,Char,65
mh,MHHLTCD,High Level Term Code,Num,8
mh,MHHLGT,High Level Group Term,Char,55
mh,MHHLGTCD,High Level Group Term Code,Num,8
mh,MHBODSYS,Body System or Organ Class,Char,52
mh,MHBDSYCD,Body System or Organ Class Code,Num,8
mh,MHSOC,Primary System Organ Class,Char,52
mh,MHSOCCD,Primary System Organ Class Code,Num,8
mh,MHEVDTYP,Medical History Event Date Type,Char,13
mh,MHSTDTC,Start Date/Time of Medical History Event,Char,10
mh,MHSTDY,Study Day of Start of Observation,Num,8
