dataset,variable,label,type,length
dm,STUDYID,Study Identifier,Char,12
dm,DOMAIN,Domain Abbreviation,Char,2
dm,USUBJID,Unique Subject Identifier,Char,20
dm,SUBJID,Subject Identifier for the Study,Char,12
dm,RFSTDTC,Subject Reference Start Date/Time,Char,10
dm,RFENDTC,Subject Reference End Date/Time,Char,10
dm,RFXSTDTC,Date/Time of First Study Treatment,Char,10
dm,RFXENDTC,Date/Time of Last Study Treatment,Char,10
dm,ARMCD,Planned Arm Code,Char,8
dm,ARM,Description of Planned Arm,Char,28
dm,SETCD,Set Code,Char,8
tx,STUDYID,Study Identifier,Char,12
tx,DOMAIN,Domain Abbreviation,Char,2
tx,SETCD,Set Code,Char,8
tx,TXSEQ,Subject Identifier for the Study,Num,2
sc,STUDYID,Study Identifier,Char,10
sc,DOMAIN,Domain Abbreviation,Char,2
sc,USUBJID,Unique Subject Identifier,Char,14
sc,SCSEQ,Sequence Number ,Num,2
sc,SCTESTCD,Subject Characteristic Short Name ,Char,8
sc,SCTEST,Subject Characteristic ,Char,40
sc,SCORRES,Result or Findings as Collected ,Char,14
sc,SCORRESU,Unit of the Original Result ,Char,14
sc,SCSTRESC ,Standardized Result in Character Format ,Char,14
sc,SCSTRESN,Standardized Result in Numeric Format ,Num,8
sc,SCSTRESU,Unit of the Standardized Result ,Char,14
sc,SCDTC,Date/Time of Collection ,Char,20
sc,SCDY,Study Day of Collection ,Num,8
