dataset,variable,label,type,length
dm.xpt,STUDYID,Study Identifier,Char,50
dm.xpt,DOMAIN,Domain Abbreviation,Char,50
dm.xpt,USUBJID,Unique Subject Identifier,Char,50
dm.xpt,SUBJID,Subject Identifier for the Study,Char,50
dm.xpt,RFSTDTC,Subject Reference Start Date/Time,Char,50
dm.xpt,RFENDTC,Subject Reference End Date/Time,Char,50
dm.xpt,RFXSTDTC,Date/Time of First Study Treatment,Char,50
dm.xpt,RFXENDTC,Date/Time of Last Study Treatment,Char,50
dm.xpt,RFICDTC,Date/Time of Informed Consent,Char,50
dm.xpt,RFPENDTC,Date/Time of End of Participation,Char,50
dm.xpt,DTHDTC,Date/Time of Death,Char,50
dm.xpt,DTHFL,Subject Death Flag,Char,50
dm.xpt,SITEID,Study Site Identifier,Char,50
dm.xpt,BRTHDTC,Date/Time of Birth,Char,50
dm.xpt,AGE,Age,Num,8
dm.xpt,AGEU,Age Units,Char,50
dm.xpt,SEX,Sex,Char,50
dm.xpt,RACE,Race,Char,50
dm.xpt,ETHNIC,Ethnicity,Char,50
dm.xpt,ARMCD,Planned Arm Code,Char,50
dm.xpt,ARM,Description of Planned Arm,Char,50
dm.xpt,ACTARMCD,Actual Arm Code,Char,50
dm.xpt,ACTARM,Description of Actual Arm,Char,50
dm.xpt,ARMNRS,Reason Arm and/or Actual Arm is Null,Char,50
dm.xpt,ACTARMUD,Description of Unplanned Actual Arm,Char,50
dm.xpt,COUNTRY,Country,Char,50
dm.xpt,DMDTC,Date/Time of Collection,Char,50
dm.xpt,DMDY,Study Day of Collection,Num,8
fa.xpt,STUDYID,Study Identifier,Char,12
fa.xpt,DOMAIN,Domain Abbreviation,Char,2
fa.xpt,USUBJID,Unique Subject Identifier,Char,8
fa.xpt,FASEQ,Sequence Number,Num,8
fa.xpt,FALNKGRP,Link Group ID,Char,200
fa.xpt,FATESTCD,Findings About Test Short Name,Char,5
fa.xpt,FATEST,Findings About Test Name,Char,20
fa.xpt,FAOBJ,Object of the Observation,Char,10
fa.xpt,FACAT,Category for Findings About,Char,23
fa.xpt,FAORRES,Result or Finding in Original Units,Char,8
fa.xpt,FASTRESC,Character Result/Finding in Std Format,Char,8
fa.xpt,FALOC,Location of the Finding About,Char,3
fa.xpt,VISITNUM,Visit Number,Num,8
fa.xpt,EPOCH,Epoch,Char,9
fa.xpt,FADTC,Date/Time of Collection,Char,10
fa.xpt,FADY,Study Day of Collection,Num,8
ie.xpt,STUDYID,Study Identifier,Char,12
ie.xpt,DOMAIN,Domain Abbreviation,Char,2
ie.xpt,USUBJID,Unique Subject Identifier,Char,14
ie.xpt,IESEQ,Sequence Number,Num,8
ie.xpt,IETESTCD,Inclusion/Exclusion Criterion Short Name,Char,6
ie.xpt,IETEST,Inclusion/Exclusion Criterion,Char,23
ie.xpt,IECAT,Inclusion/Exclusion Category,Char,9
ie.xpt,IEORRES,I/E Criterion Original Result,Char,1
ie.xpt,IESTRESC,I/E Criterion Result in Std Format,Char,1
ie.xpt,EPOCH,EPOCH,Char,9
ie.xpt,IEDTC,Date/Time of Collection,Char,10
ie.xpt,IEDY,Study Day of Collection,Num,8
lb.xpt,STUDYID,Study Identifier,Char,10
lb.xpt,DOMAIN,Domain Abbreviation,Char,2
lb.xpt,USUBJID,Unique Subject Identifier,Char,14
lb.xpt,LBSEQ,Sequence Number,Num,8
lb.xpt,VISITNUM,Visit Number,Num,8
lb.xpt,VISIT,Visit Name,Char,18
lb.xpt,LBDTC,Date/Time of Specimen Collection,Char,10
lb.xpt,LBDY,Study Day of Specimen Collection,Num,8
