dataset,variable,label,type,length
pp.xpt,STUDYID,Study Identifier,Char,50
pp.xpt,DOMAIN,Domain Abbreviation,Char,50
pp.xpt,USUBJID,Unique Subject Identifier,Char,50
pp.xpt,PPSEQ,Sequence Number,Num,8
pp.xpt,PPGRPID,Group ID,Char,50
pp.xpt,PPTESTCD,Parameter Short Name,Char,50
pp.xpt,PPTEST,Parameter Name,Char,50
pp.xpt,PPCAT,Parameter Category,Char,50
pp.xpt,PPSCAT,Parameter Subcategory,Char,50
pp.xpt,PPORRES,Result or Finding in Original Units,Char,50
pp.xpt,PPORRESU,Original Units,Char,50
pp.xpt,PPSTRESC,Character Result/Finding in Std Format,Char,50
pp.xpt,PPSTRESN,Numeric Result/Finding in Standard Units,Num,8
pp.xpt,PPSTRESU,Standard Units,Char,50
pp.xpt,PPSTAT,Completion Status,Char,50
pp.xpt,PPREASND,Reason Parameter Not Calculated,Char,50
pp.xpt,PPSPEC,Specimen Material Type,Char,50
pp.xpt,PPANMETH,Analysis Method,Char,50
pp.xpt,TAETORD,Planned Order of Element within Arm,Num,8
pp.xpt,EPOCH,Epoch,Char,50
pp.xpt,PPDTC,Date/Time of Parameter Calculations,Char,50
pp.xpt,PPDY,Study Day of Parameter Calculations,Num,8
pp.xpt,PPTPTREF,Time Point Reference,Char,50
pp.xpt,PPRFTDTC,Date/Time of Reference Point,Char,50
pp.xpt,PPSTINT,Planned Start of Assessment Interval,Char,50
pp.xpt,PPENINT,Planned End of Assessment Interval,Char,50
