path,attribute,value
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000966\negative\01\results\unit-test-coreid-DDF00177-negative-1.json,StudyIntervention.id,StudyIntervention_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000966\negative\01\results\unit-test-coreid-DDF00177-negative-1.json,StudyIntervention.name,ALXN1840
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000966\negative\01\results\unit-test-coreid-DDF00177-negative-1.json,dose(value),Missing
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000966\negative\01\results\unit-test-coreid-DDF00177-negative-1.json,dose.id,null
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000966\negative\01\results\unit-test-coreid-DDF00177-negative-1.json,name,15_MG
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000966\negative\01\results\unit-test-coreid-DDF00177-negative-1.json,route,Oral Route of Administration (C38288)
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000966\negative\01\results\unit-test-coreid-DDF00177-negative-1.json,route.id,AliasCode_103
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000966\negative\01\results\unit-test-coreid-DDF00177-negative-1.json,StudyIntervention.id,StudyIntervention_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000966\negative\01\results\unit-test-coreid-DDF00177-negative-1.json,StudyIntervention.name,ALXN1840
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000966\negative\01\results\unit-test-coreid-DDF00177-negative-1.json,dose(value),30 Milligram (C28253)
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000966\negative\01\results\unit-test-coreid-DDF00177-negative-1.json,dose.id,Quantity_9
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000966\negative\01\results\unit-test-coreid-DDF00177-negative-1.json,name,30_MG
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000966\negative\01\results\unit-test-coreid-DDF00177-negative-1.json,route,()
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000966\negative\01\results\unit-test-coreid-DDF00177-negative-1.json,route.id,null
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000966\negative\01\results\unit-test-coreid-DDF00177-negative-1.json,StudyIntervention.id,StudyIntervention_2
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000966\negative\01\results\unit-test-coreid-DDF00177-negative-1.json,StudyIntervention.name,ALXN1840b
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000966\negative\01\results\unit-test-coreid-DDF00177-negative-1.json,dose(value),null
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000966\negative\01\results\unit-test-coreid-DDF00177-negative-1.json,dose.id,null
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000966\negative\01\results\unit-test-coreid-DDF00177-negative-1.json,name,15_MG_b
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000966\negative\01\results\unit-test-coreid-DDF00177-negative-1.json,route,Oral Route of Administration (C38288)
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000966\negative\01\results\unit-test-coreid-DDF00177-negative-1.json,route.id,AliasCode_103
