path,attribute,value
/StudyVersion/0,parent_entity,Study
/StudyVersion/0,parent_id,Study_1
/StudyVersion/0,parent_rel,versions
/StudyVersion/0,id,StudyVersion_1
/StudyVersion/0,versionIdentifier,2
/StudyVersion/0,$num_sponsor_ids,2.0
/StudyVersion/1,parent_entity,Study
/StudyVersion/1,parent_id,Study_1
/StudyVersion/1,parent_rel,versions
/StudyVersion/1,id,StudyVersion_2
/StudyVersion/1,versionIdentifier,3
/StudyVersion/1,$num_sponsor_ids,0.0
/StudyVersion/2,parent_entity,Study
/StudyVersion/2,parent_id,Study_1
/StudyVersion/2,parent_rel,versions
/StudyVersion/2,id,StudyVersion_3
/StudyVersion/2,versionIdentifier,4
/StudyVersion/2,$num_sponsor_ids,0.0
/StudyVersion/3,parent_entity,Study
/StudyVersion/3,parent_id,Study_1
/StudyVersion/3,parent_rel,versions
/StudyVersion/3,id,StudyVersion_4
/StudyVersion/3,versionIdentifier,5
/StudyVersion/3,$num_sponsor_ids,0.0
/StudyVersion/4,parent_entity,Study
/StudyVersion/4,parent_id,Study_1
/StudyVersion/4,parent_rel,versions
/StudyVersion/4,id,StudyVersion_5
/StudyVersion/4,versionIdentifier,6
/StudyVersion/4,$num_sponsor_ids,
