dataset,variable,label,type,length
ex,STUDYID,Study Identifier,Char,50
ex,DOMAIN,Domain Abbreviation,Char,50
ex,USUBJID,Unique Subject Identifier,Char,50
ex,SPDEVID,Sponsor Device Identifier,Char,200
ex,EXSEQ,Sequence Number,Num,8
ex,EXTRT,Name of Treatment,Char,50
ex,EXDOSE,Dose,Num,8
ex,EXDOSU,Dose Units,Char,50
ex,EXDOSFRM,Dose Form,Char,50
ex,EXDOSFRQ,Dosing Frequency per Interval,Char,50
ex,EXROUTE,Route of Administration,Char,50
ex,EXLOT,Lot Number,Char,50
ex,EPOCH,Epoch,Char,50
ex,EXSTDTC,Start Date/Time of Treatment,Char,50
ex,EXENDTC,End Date/Time of Treatment,Char,50
ex,EXSTDY,Study Day of Start of Treatment,Num,8
ex,EXENDY,Study Day of End of Treatment,Num,8
