dataset,variable,label,type,length
zb.xpt,STUDYID,Study Identifier,Char,12
zb.xpt,DOMAIN,Domain Abbreviation,Char,2
zb.xpt,USUBJID,Unique Subject Identifier,Char,8
zb.xpt,ZBSEQ,Sequence Number,Num,8
zb.xpt,ZBTESTCD,Lab Test or Examination Short Name,Char,7
zb.xpt,ZBTEST,Lab Test or Examination Name,Char,39
zb.xpt,ZBCAT,Category for Lab Test,Char,10
zb.xpt,LBORRES,Result or Finding in Original Units,Char,6
zb.xpt,ZBORRESU,Original Units,Char,7
zb.xpt,ZBORNRLO,Reference Range Lower Limit in Orig Unit,Char,200
zb.xpt,ZBORNRHI,Reference Range Upper Limit in Orig Unit,Char,200
zb.xpt,ZBSTRESC,Character Result/Finding in Std Format,Char,8
zb.xpt,ZBSTRESN,Numeric Result/Finding in Standard Units,Num,8
zb.xpt,ZBSTRESU,Standard Units,Char,7
zb.xpt,ZBSTNRLO,Reference Range Lower Limit-Std Units,Num,8
zb.xpt,ZBSTNRHI,Reference Range Upper Limit-Std Units,Num,8
zb.xpt,ZBNRIND,Reference Range Indicator,Char,8
zb.xpt,ZBSTAT,Completion Status,Char,50
zb.xpt,ZBLOBXFL,Last Observation Before Exposure Flag,Char,1
zb.xpt,ZBDRVFL,Derived Flag,Char,50
zb.xpt,VISITNUM,Visit Number,Num,8
zb.xpt,VISIT,Visit Name,Char,200
zb.xpt,EPOCH,Epoch,Char,9
zb.xpt,ZBDTC,Date/Time of Specimen Collection,Char,19
zb.xpt,ZBDY,Study Day of Specimen Collection,Num,8
zm.xpt,STUDYID,Study Identifier,Char,50
zm.xpt,DOMAIN,Domain Abbreviation,Char,50
zm.xpt,USUBJID,Unique Subject Identifier,Char,50
zm.xpt,ZMSEQ,Sequence Number,Num,8
zm.xpt,ZMTRT,"Reported Name of Drug, Med, or Therapy",Char,50
zm.xpt,AEINDC,Indication,Char,50
zm.xpt,CMDOSE,Dose per Administration,Num,8
zm.xpt,ZMDOSU,Dose Units,Char,50
zm.xpt,ZMDOSFRQ,Dosing Frequency per Interval,Char,50
zm.xpt,ZMROUTE,Route of Administration,Char,50
zm.xpt,EPOCH,Epoch,Char,50
zm.xpt,ZMSTDTC,Start Date/Time of Medication,Char,50
zm.xpt,ZMENDTC,End Date/Time of Medication,Char,50
zm.xpt,ZMSTDY,Study Day of Start of Medication,Num,8
zm.xpt,ZMENDY,Study Day of End of Medication,Num,8
zm.xpt,ZMENRTPT,End Relative to Reference Time Point,Char,50
zm.xpt,ZMENTPT,End Reference Time Point,Char,50
