dataset,variable,label,type,length
om.xpt,STUDYID,Study Identifier,Char,10
om.xpt,DOMAIN,Domain Abbreviation,Char,2
om.xpt,USUBJID,Unique Subject Identifier,Char,14
om.xpt,OMSEQ,Sequence Number,Num,8
om.xpt,OMTESTCD,Test Short Name ,Char,8
om.xpt,OMTEST,Test Name ,Char,25
om.xpt,OMORRES,Result or Findings as Collected,Char,6
om.xpt,OMORRESU,Unit of the Original Result ,Char,6
om.xpt,OMSTRESC,Standardized Result in Character Format,Char,6
om.xpt,OMSTRESN,Standardized Result in Numeric Format ,Num,6
om.xpt,OMSTRESU,Unit of the Standardized Result ,Char,6
om.xpt,OMSPEC,Specimen Material Type,Char,5
om.xpt,OMLAT,Laterality,Char,10
om.xpt,OMSPCUFL,Specimen Usability for the Test,Char,5
om.xpt,OMBLFL,Baseline Flag,Char,1
om.xpt,OMDTC,Date/Time,Char,10
om.xpt,OMDY,Study Day ,Num,8
