path,attribute,value
/Activity/0,bcCategoryIds,Not in dataset
/Activity/0,bcSurrogateIds,Not in dataset
/Activity/0,biomedicalConceptIds,False
/Activity/0,definedProcedures,Not in dataset
/Activity/0,id,Activity_1
/Activity/0,name,Activity 1
/Activity/0,parent_entity,StudyDesign
/Activity/0,parent_id,StudyDesign_1
/Activity/0,parent_rel,activities
/Activity/1,bcCategoryIds,Not in dataset
/Activity/1,bcSurrogateIds,Not in dataset
/Activity/1,biomedicalConceptIds,
/Activity/1,definedProcedures,Not in dataset
/Activity/1,id,Activity_2
/Activity/1,name,Activity 2
/Activity/1,parent_entity,StudyDesign
/Activity/1,parent_id,StudyDesign_1
/Activity/1,parent_rel,activities
