dataset,variable,label,type,length
StudyRole,parent_entity,Parent Entity Name,String,[1]
StudyRole,parent_id,Parent Entity Id,String,[1]
StudyRole,parent_rel,Name of Relationship from Parent Entity,String,[1]
StudyRole,rel_type,Type of Relationship,String,[1]
StudyRole,id,(Study Role Id),String,[1]
StudyRole,name,Study Role Name,String,[1]
StudyRole,label,Study Role Label,String,[0..1]
StudyRole,description,Study Role Description,String,[0..1]
StudyRole,code,Study Role Code [Exists],Boolean,Code[1]
StudyRole,code.id,Study Role Code / (Code Id),String,Code[1]>id[1]
StudyRole,code.code,Study Role Code / Code Value,String,Code[1]>code[1]
StudyRole,code.codeSystem,Study Role Code / Code System Name,String,Code[1]>codeSystem[1]
StudyRole,code.codeSystemVersion,Study Role Code / Code System Version,String,Code[1]>codeSystemVersion[1]
StudyRole,code.decode,Study Role Code / Decode,String,Code[1]>decode[1]
StudyRole,code.instanceType,Study Role Code / (Code Instance Type),String,Code[1]>instanceType[1]
StudyRole,notes,Study Role Notes [Any Exist],Boolean,CommentAnnotation[0..*]
StudyRole,assignedPersons,(Study Role Assigned Persons) [Any Exist],Boolean,AssignedPerson[0..*]
StudyRole,masking,(Study Role Masking) [Exists],Boolean,Masking[0..1]
StudyRole,masking.id,(Study Role Masking) / (Masking Id),String,Masking[0..1]>id[1]
StudyRole,masking.text,(Study Role Masking) / Masking Text,String,Masking[0..1]>text[1]
StudyRole,masking.isMasked,(Study Role Masking) / Masked Indicator,Boolean,Masking[0..1]>isMasked[1]
StudyRole,masking.instanceType,(Study Role Masking) / (Masking Instance Type),String,Masking[0..1]>instanceType[1]
StudyRole,organizationIds,(Study Role Organizations) [Identifiers] [Any Exist],Boolean,string[0..*] (Organization.id)
StudyRole,appliesToIds,(Study Role Applies To) [Identifiers] [Any Exist],Boolean,string[0..*] (InterventionalStudyDesign.id / ObservationalStudyDesign.id / StudyVersion.id)
StudyRole,instanceType,(Study Role Instance Type),String,[1]
