dataset,variable,label,type,length
sc.xpt,STUDYID,Study Identifier,Char,50
sc.xpt,DOMAIN,Domain Abbreviation,Char,50
sc.xpt,USUBJID,Unique Subject Identifier,Char,50
sc.xpt,SCSEQ,Sequence Number,Num,8
sc.xpt,SCGRPID,Group ID,Char,50
sc.xpt,SCSPID,Sponsor-Defined Identifier,Char,50
sc.xpt,SCTESTCD,Subject Characteristic Short Name,Char,50
sc.xpt,SCTEST,Subject Characteristic,Char,50
sc.xpt,SCCAT,Category for Subject Characteristic,Char,50
sc.xpt,SCSCAT,Subcategory for Subject Characteristic,Char,50
sc.xpt,SCORRES,Result or Finding in Original Units,Char,50
sc.xpt,SCORRESU,Original Units,Char,50
sc.xpt,SCSTRESC,Character Result/Finding in Std Format,Char,50
sc.xpt,SCSTRESN,Numeric Result/Finding in Standard Units,Num,8
sc.xpt,SCSTRESU,Standard Units,Char,50
sc.xpt,SCSTAT,Completion Status,Char,50
sc.xpt,SCREASND,Reason Not Performed,Char,50
sc.xpt,VISITNUM,Visit Number,Num,8
sc.xpt,VISIT,Visit Name,Char,50
sc.xpt,VISITDY,Planned Study Day of Visit,Num,8
sc.xpt,TAETORD,Planned Order of Element within Arm,Num,8
sc.xpt,EPOCH,Epoch,Char,50
sc.xpt,SCDTC,Date/Time of Collection,Char,50
sc.xpt,SCDY,Study Day of Examination,Num,8
