dataset,variable,label,type,length
zb,STUDYID,Study Identifier,Char,12
zb,DOMAIN,Domain Abbreviation,Char,2
zb,USUBJID,Unique Subject Identifier,Char,8
zb,ZBSEQ,Sequence Number,Num,8
zb,ZBTESTCD,Lab Test or Examination Short Name,Char,7
zb,ZBTEST,Lab Test or Examination Name,Char,39
zb,ZBCAT,Category for Lab Test,Char,10
zb,ZBORRES,Result or Finding in Original Units,Char,6
zb,ZBORRESU,Original Units,Char,7
zb,ZBORNRLO,Reference Range Lower Limit in Orig Unit,Char,200
zb,ZBORNRHI,Reference Range Upper Limit in Orig Unit,Char,200
zb,ZBSTRESC,Character Result/Finding in Std Format,Char,8
zb,ZBSTRESN,Numeric Result/Finding in Standard Units,Num,8
zb,ZBSTRESU,Standard Units,Char,7
zb,ZBSTNRLO,Reference Range Lower Limit-Std Units,Num,8
zb,ZBSTNRHI,Reference Range Upper Limit-Std Units,Num,8
zb,ZBNRIND,Reference Range Indicator,Char,8
zb,ZBSTAT,Completion Status,Char,50
zb,ZBLOBXFL,Last Observation Before Exposure Flag,Char,1
zb,ZBDRVFL,Derived Flag,Char,50
zb,VISITNUM,Visit Number,Num,8
zb,VISIT,Visit Name,Char,200
zb,EPOCH,Epoch,Char,9
zb,ZBDTC,Date/Time of Specimen Collection,Char,19
zb,ZBDY,Study Day of Specimen Collection,Num,8
vs,STUDYID,Study Identifier,Char,12
vs,DOMAIN,Domain Abbreviation,Char,2
vs,USUBJID,Unique Subject Identifier,Char,8
vs,VSSEQ,Sequence Number,Num,8
vs,VSTESTCD,Vital Signs Test Short Name,Char,8
vs,VSTEST,Vital Signs Test Name,Char,24
vs,VSPOS,Vital Signs Position of Subject,Char,8
vs,VSORRES,Result or Findings as Collected,Char,8
vs,VSORRESU,Unit of the Original Result,Char,9
vs,VSSTRESC,Standardized Result in Character Format,Char,200
vs,VSSTRESN,Standardized Result in Numeric Format,Num,8
vs,VSSTRESU,Unit of the Standardized Result,Char,9
vs,VSSTAT,Completion Status,Char,8
vs,VSLOC,Location of Vital Signs Measurement,Char,11
vs,VSLOBXFL,Last Observation Before Exposure Flag,Char,1
vs,VSREPNUM,Repetition Number,Num,8
vs,VISITNUM,Visit Number,Num,8
vs,VISIT,Visit Name,Char,200
vs,EPOCH,Epoch,Char,9
vs,VSDTC,Date/Time of Measurement,Char,10
vs,VSDY,Study Day of Vital Signs Measurement,Num,8
cm,STUDYID,Study Identifier,Char,50
cm,DOMAIN,Domain Abbreviation,Char,50
cm,USUBJID,Unique Subject Identifier,Char,50
cm,CMSEQ,Sequence Number,Num,8
cm,CMTRT,"Reported Name of Drug, Med, or Therapy",Char,50
cm,CMDOSE,Dose per Administration,Num,8
cm,CMDOSTXT,Dose Description,Char,50
cm,CMDOSU,Dose Units,Char,50
cm,CMDOSFRQ,Dosing Frequency per Interval,Char,50
cm,CMSTDTC,Start Date/Time of Medication,Char,50
cm,CMENDTC,End Date/Time of Medication,Char,50
fa,STUDYID,Study Identifier,Char,12
fa,DOMAIN,Domain Abbreviation,Char,2
fa,USUBJID,Unique Subject Identifier,Char,8
fa,FASEQ,Sequence Number,Num,8
fa,FALNKGRP,Link Group ID,Char,200
fa,FATESTCD,Findings About Test Short Name,Char,5
fa,FATEST,Findings About Test Name,Char,20
fa,FAOBJ,Object of the Observation,Char,10
fa,FACAT,Category for Findings About,Char,23
fa,FAORRES,Result or Finding in Original Units,Char,8
fa,FASTRESC,Character Result/Finding in Std Format,Char,8
fa,FALOC,Location of the Finding About,Char,3
fa,VISITNUM,Visit Number,Num,8
fa,EPOCH,Epoch,Char,9
fa,FADTC,Date/Time of Collection,Char,10
fa,FADY,Study Day of Collection,Num,8
