path,attribute,value
/StudyProtocolDocumentVersion/0,code.standardCode.code,Not in dataset
/StudyProtocolDocumentVersion/0,code.standardCode.code,Not in dataset
/StudyProtocolDocumentVersion/0,code.standardCode.decode,Not in dataset
/StudyProtocolDocumentVersion/0,code.standardCode.decode,Not in dataset
/StudyProtocolDocumentVersion/0,dateValue,2006-07-01
/StudyProtocolDocumentVersion/0,dateValue,2006-07-02
/StudyProtocolDocumentVersion/0,id,StudyProtocolDocumentVersion_1
/StudyProtocolDocumentVersion/0,id,StudyProtocolDocumentVersion_1
/StudyProtocolDocumentVersion/0,id.GovernanceDate,GovernanceDate_2
/StudyProtocolDocumentVersion/0,id.GovernanceDate,GovernanceDate_3
/StudyProtocolDocumentVersion/0,name,P_APPROVE
/StudyProtocolDocumentVersion/0,name,P_APPROVE2
/StudyProtocolDocumentVersion/0,parent_entity,StudyProtocolDocument
/StudyProtocolDocumentVersion/0,parent_entity,StudyProtocolDocument
/StudyProtocolDocumentVersion/0,parent_id,StudyProtocolDocument_1
/StudyProtocolDocumentVersion/0,parent_id,StudyProtocolDocument_1
/StudyProtocolDocumentVersion/0,parent_rel,versions
/StudyProtocolDocumentVersion/0,parent_rel,versions
/StudyProtocolDocumentVersion/0,protocolVersion,2
/StudyProtocolDocumentVersion/0,protocolVersion,2
/StudyProtocolDocumentVersion/0,type.code,C99903x1
/StudyProtocolDocumentVersion/0,type.code,C99903x1
/StudyProtocolDocumentVersion/0,type.code.GeographicScope,C68846
/StudyProtocolDocumentVersion/0,type.code.GeographicScope,C68846
/StudyProtocolDocumentVersion/0,type.decode,Protocol Effective Date
/StudyProtocolDocumentVersion/0,type.decode,Protocol Effective Date
/StudyProtocolDocumentVersion/0,type.decode.GeographicScope,Global
/StudyProtocolDocumentVersion/0,type.decode.GeographicScope,Global
