dataset,variable,label,type,length
dm,STUDYID,Study Identifier,Char,12
dm,DOMAIN,Domain Abbreviation,Char,2
dm,USUBJID,Unique Subject Identifier,Char,20
dm,SUBJID,Subject Identifier for the Study,Char,12
dm,RFSTDTC,Subject Reference Start Date/Time,Char,10
dm,RFENDTC,Subject Reference End Date/Time,Char,10
dm,RFXSTDTC,Date/Time of First Study Treatment,Char,10
dm,RFXENDTC,Date/Time of Last Study Treatment,Char,10
dm,ARMCD,Planned Arm Code,Char,8
dm,ARM,Description of Planned Arm,Char,28
dm,SETCD,Set Code,Char,8
dm,XRACE,Race,Char,20
tx,STUDYID,Study Identifier,Char,12
tx,DOMAIN,Domain Abbreviation,Char,2
tx,SETCD,Set Code,Char,8
tx,TXSEQ,Subject Identifier for the Study,Num,2
co,STUDYID,Study Identifier,Char,12
co,DOMAIN,Domain Abbreviation,Char,2
co,RDOMAIN,Related Domain Abbreviation,Char,2
co,USUBJID,Unique Subject Identifier,Char,20
co,POOLID,Pool Identifier,Char,20
co,COSEQ,Sequence Number,Num,5
co,COTEST,Comment Test,Char,100
se,STUDYID,Study Identifier,Char,12
se,DOMAIN,Domain Abbreviation,Char,2
se,USUBJID,Unique Subject Identifier,Char,20
se,SESEQ,Sequence Number,Num,3
se,ETCD,Element Code,Char,20
se,VSTESTCD,Description of Element,Char,40
