path,attribute,value
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\28\results\unit-test-coreid-DDF00263-negative-28.json,bcCategoryIds,Not in dataset
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\28\results\unit-test-coreid-DDF00263-negative-28.json,bcSurrogateIds,False
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\28\results\unit-test-coreid-DDF00263-negative-28.json,biomedicalConceptIds,Not in dataset
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\28\results\unit-test-coreid-DDF00263-negative-28.json,childIds,Not in dataset
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\28\results\unit-test-coreid-DDF00263-negative-28.json,definedProcedures,Not in dataset
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\28\results\unit-test-coreid-DDF00263-negative-28.json,id,Activity_992
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\28\results\unit-test-coreid-DDF00263-negative-28.json,name,A992
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\28\results\unit-test-coreid-DDF00263-negative-28.json,parent_entity,InterventionalStudyDesign
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\28\results\unit-test-coreid-DDF00263-negative-28.json,parent_id,InterventionalStudyDesign_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\28\results\unit-test-coreid-DDF00263-negative-28.json,parent_rel,activities
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\28\results\unit-test-coreid-DDF00263-negative-28.json,timelineId,null
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\28\results\unit-test-coreid-DDF00263-negative-28.json,bcCategoryIds,Not in dataset
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\28\results\unit-test-coreid-DDF00263-negative-28.json,bcSurrogateIds,null
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\28\results\unit-test-coreid-DDF00263-negative-28.json,biomedicalConceptIds,Not in dataset
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\28\results\unit-test-coreid-DDF00263-negative-28.json,childIds,Not in dataset
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\28\results\unit-test-coreid-DDF00263-negative-28.json,definedProcedures,Not in dataset
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\28\results\unit-test-coreid-DDF00263-negative-28.json,id,Activity_1008
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\28\results\unit-test-coreid-DDF00263-negative-28.json,name,A1008
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\28\results\unit-test-coreid-DDF00263-negative-28.json,parent_entity,InterventionalStudyDesign
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\28\results\unit-test-coreid-DDF00263-negative-28.json,parent_id,InterventionalStudyDesign_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\28\results\unit-test-coreid-DDF00263-negative-28.json,parent_rel,activities
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\28\results\unit-test-coreid-DDF00263-negative-28.json,timelineId,null
