dataset,variable,label,type,length
fa.xpt,STUDYID,Study Identifier,Char,12
fa.xpt,DOMAIN,Domain Abbreviation,Char,2
fa.xpt,USUBJID,Unique Subject Identifier,Char,8
fa.xpt,FASEQ,Sequence Number,Num,8
fa.xpt,FALNKGRP,Link Group ID,Char,200
fa.xpt,FATESTCD,Findings About Test Short Name,Char,5
fa.xpt,FATEST,Findings About Test Name,Char,20
fa.xpt,FAOBJ,Object of the Observation,Char,10
fa.xpt,FACAT,Category for Findings About,Char,23
fa.xpt,FASCAT,"Subcategory for
Lab Test",Char,39
fa.xpt,FAORRES,Result or Finding in Original Units,Char,8
fa.xpt,FAORRESU,Original Units,Char,8
fa.xpt,FASTRESC,Character Result/Finding in Std Format,Char,8
fa.xpt,FASTRESN,Numeric Result/Finding in Standard Units,Num,8
fa.xpt,FASTRESU,Standard Units,Char,8
fa.xpt,FALOC,Location of the Finding About,Char,3
fa.xpt,FASTAT,Completion Status,Char,8
fa.xpt,FAREASND,Reason not Performed,Char,50
fa.xpt,VISITNUM,Visit Number,Num,8
fa.xpt,EPOCH,Epoch,Char,9
fa.xpt,FADTC,Date/Time of Collection,Char,10
fa.xpt,FADY,Study Day of Collection,Num,8
lb.xpt,STUDYID,Study Identifier,Char,12
lb.xpt,DOMAIN,Domain Abbreviation,Char,2
lb.xpt,USUBJID,Unique Subject Identifier,Char,8
lb.xpt,LBSEQ,Sequence Number,Num,8
lb.xpt,LBTESTCD,Lab Test or Examination Short Name,Char,7
lb.xpt,LBTEST,Lab Test or Examination Name,Char,39
lb.xpt,LBCAT,Category for Lab Test,Char,10
lb.xpt,LBSCAT,"Subcategory for
Lab Test",Char,39
lb.xpt,LBORRES,Result or Finding in Original Units,Char,6
lb.xpt,LBORRESU,Original Units,Char,7
lb.xpt,LBORNRLO,Reference Range Lower Limit in Orig Unit,Char,200
lb.xpt,LBORNRHI,Reference Range Upper Limit in Orig Unit,Char,200
lb.xpt,LBSTRESC,Character Result/Finding in Std Format,Char,8
lb.xpt,LBSTRESN,Numeric Result/Finding in Standard Units,Num,8
lb.xpt,LBSTRESU,Standard Units,Char,7
lb.xpt,LBSTNRLO,Reference Range Lower Limit-Std Units,Num,8
lb.xpt,LBSTNRHI,Reference Range Upper Limit-Std Units,Num,8
lb.xpt,LBNRIND,Reference Range Indicator,Char,8
lb.xpt,LBSPEC,Specimen Type,Char,8
lb.xpt,LBMETHOD,"Method of Test or
Examination",Char,200
lb.xpt,LBLOBXFL,Last Observation Before Exposure Flag,Char,1
lb.xpt,LBSTAT,Completion Status,Char,8
lb.xpt,LBREASND,Reason not Performed,Char,50
lb.xpt,VISITNUM,Visit Number,Num,8
lb.xpt,VISIT,Visit Name,Char,200
lb.xpt,EPOCH,Epoch,Char,9
lb.xpt,LBDTC,Date/Time of Specimen Collection,Char,19
lb.xpt,LBDY,Study Day of Specimen Collection,Num,8
vs.xpt,STUDYID,Study Identifier,Char,12
vs.xpt,DOMAIN,Domain Abbreviation,Char,2
vs.xpt,USUBJID,Unique Subject Identifier,Char,8
vs.xpt,VSSEQ,Sequence Number,Num,8
vs.xpt,VSTESTCD,Vital Signs Test Short Name,Char,6
vs.xpt,VSTEST,Vital Signs Test Name,Char,24
vs.xpt,VSPOS,Vital Signs Position of Subject,Char,8
vs.xpt,VSORRES,Result or Finding in Original Units,Char,8
vs.xpt,VSORRESU,Original Units,Char,9
vs.xpt,VSSTRESC,Character Result/Finding in Std Format,Char,200
vs.xpt,VSSTRESN,Numeric Result/Finding in Standard Units,Num,8
vs.xpt,VSSTRESU,Standard Units,Char,9
vs.xpt,VSSTAT,Completion Status,Char,8
vs.xpt,VSREASND,Reason not Performed,Char,50
vs.xpt,VSLOC,Location of Vital Signs Measurement,Char,11
vs.xpt,VSLOBXFL,Last Observation Before Exposure Flag,Char,1
vs.xpt,VSREPNUM,Repetition Number,Num,8
vs.xpt,VISITNUM,Visit Number,Num,8
vs.xpt,VISIT,Visit Name,Char,200
vs.xpt,EPOCH,Epoch,Char,9
vs.xpt,VSDTC,Date/Time of Measurements,Char,10
vs.xpt,VSDY,Study Day of Vital Signs,Num,8
ae.xpt,STUDYID,Study Identifier,Char,12
ae.xpt,DOMAIN,Domain Abbreviation,Char,2
ae.xpt,USUBJID,Unique Subject Identifier,Char,8
ae.xpt,AESEQ,Sequence Number,Num,8
ae.xpt,AELNKID,Link ID,Char,50
ae.xpt,AETERM,Reported Term for the Adverse Event,Char,200
ae.xpt,AELLT,Lowest Level Term,Char,1
ae.xpt,AELLTCD,Lowest Level Term Code,Char,1
ae.xpt,AEDECOD,Dictionary-Derived Term,Char,1
ae.xpt,AEPTCD,Preferred Term Code,Char,1
ae.xpt,AEHLT,High Level Term,Char,1
ae.xpt,AEHLTCD,High Level Term Code,Char,1
ae.xpt,AEHLGT,High Level Group Term,Char,1
ae.xpt,AEHLGTCD,High Level Group Term Code,Char,1
ae.xpt,AEBODSYS,Body System or Organ Class,Char,1
ae.xpt,AEBDSYCD,Body System or Organ Class Code,Char,1
ae.xpt,AESOC,Primary System Organ Class,Char,1
ae.xpt,AESOCCD,Primary System Organ Class Code,Char,1
ae.xpt,AESEV,Severity/Intensity,Char,8
ae.xpt,AESER,Serious Event,Char,1
ae.xpt,AEACN,Action Taken with Study Treatment,Char,16
ae.xpt,AEREL,Causality,Char,16
ae.xpt,AEOUT,Outcome of Adverse Event,Char,32
ae.xpt,AESCAN,Involves Cancer,Char,1
ae.xpt,AESCONG,Congenital Anomaly or Birth Defect,Char,1
ae.xpt,AESDISAB,Persist or Signif Disability/Incapacity,Char,1
ae.xpt,AESDTH,Results in Death,Char,1
ae.xpt,AESHOSP,Requires or Prolongs Hospitalization,Char,1
ae.xpt,AESLIFE,Is Life Threatening,Char,1
ae.xpt,AESOD,Occurred with Overdose,Char,1
ae.xpt,EPOCH,Epoch,Char,9
ae.xpt,AESTDTC,Start Date/Time of Adverse Event,Char,10
ae.xpt,AEENDTC,End Date/Time of Adverse Event,Char,10
ae.xpt,AESTDY,Study Day of Start of Adverse Event,Num,8
ae.xpt,AEENDY,Study Day of End of Adverse Event,Num,8
ae.xpt,AEENRTPT,End Relative to Reference Time Point,Char,7
ae.xpt,AEENTPT,End Reference Time Point,Char,10
