dataset,variable,label,type,length
du.xpt,STUDYID,Study Identifier,Char,50
du.xpt,DOMAIN,Domain Abbreviation,Char,50
du.xpt,SPDEVID,Applicant Device Identifier,Char,50
du.xpt,DUSEQ,Sequence Number,Num,50
du.xpt,DUREFID,Reference ID,Char,50
du.xpt,DUTESTCD,Device-In-Use Test Short Name,Char,50
du.xpt,DUTEST,Device-In-Use Test Name,Char,50
du.xpt,DUORRES,Result or Finding in Original Units,Char,50
du.xpt,DUORRESU,Original Units,Char,50
du.xpt,DUSTAT,Completion Status,Char,50
du.xpt,DUREASND,Reason Not Done,Char,50
