path,attribute,value
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001039\negative\01\results\unit-test-coreid-DDF00106-negative-1.json,Referenced encounter's parent StudyDesign.id,InterventionalStudyDesign_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001039\negative\01\results\unit-test-coreid-DDF00106-negative-1.json,StudyDesign.id,InterventionalStudyDesign_2
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001039\negative\01\results\unit-test-coreid-DDF00106-negative-1.json,StudyDesign.name,Study Design 1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001039\negative\01\results\unit-test-coreid-DDF00106-negative-1.json,encounterId,Encounter_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001039\negative\01\results\unit-test-coreid-DDF00106-negative-1.json,name,SCREEN1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001039\negative\01\results\unit-test-coreid-DDF00106-negative-1.json,Referenced encounter's parent StudyDesign.id,[Invalid encounterId]
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001039\negative\01\results\unit-test-coreid-DDF00106-negative-1.json,StudyDesign.id,InterventionalStudyDesign_2
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001039\negative\01\results\unit-test-coreid-DDF00106-negative-1.json,StudyDesign.name,Study Design 1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001039\negative\01\results\unit-test-coreid-DDF00106-negative-1.json,encounterId,Encounter_xx
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001039\negative\01\results\unit-test-coreid-DDF00106-negative-1.json,name,WK26
