dataset,variable,label,type,length
qscg,STUDYID,Study Identifier,Char,12
qscg,DOMAIN,Domain Abbreviation,Char,4
qscg,USUBJID,Unique Subject Identifier,Char,8
qscg,QSSEQ,Sequence Number,Num,8
qscg,QSTESTCD,Question Short Name,Char,7
qscg,QSTEST,Question Name,Char,40
qscg,QSCAT,Category of Question,Char,5
qscg,QSORRES,Finding in Original Units,Char,23
qscg,QSSTRESC,Character Result/Finding in Std Format,Char,20
qscg,QSSTRESN,Numeric Finding in Standard Units,Num,8
qscg,QSLOBXFL,Last Observation Before Exposure Flag,Char,1
qscg,VISITNUM,Visit Number,Num,8
qscg,VISIT,Visit Name,Char,200
qscg,QSDTC,Date/Time of Finding,Char,10
qscg,QSDY,Study Day of Finding,Num,8
qspg,STUDYID,Study Identifier,Char,12
qspg,DOMAIN,Domain Abbreviation,Char,4
qspg,USUBJID,Unique Subject Identifier,Char,8
qspg,QSSEQ,Sequence Number,Num,8
qspg,QSTESTCD,Question Short Name,Char,7
qspg,QSTEST,Question Name,Char,40
qspg,QSCAT,Category of Question,Char,5
qspg,QSORRES,Finding in Original Units,Char,23
qspg,QSSTRESC,Character Result/Finding in Std Format,Char,20
qspg,QSSTRESN,Numeric Finding in Standard Units,Num,8
qspg,QSLOBXFL,Last Observation Before Exposure Flag,Char,1
qspg,VISITNUM,Visit Number,Num,8
qspg,VISIT,Visit Name,Char,200
qspg,QSDTC,Date/Time of Finding,Char,10
qspg,QSDY,Study Day of Finding,Num,8
