dataset,variable,label,type,length
se.xpt,STUDYID,Study Identifier,Char,50
se.xpt,DOMAIN,Domain Abbreviation,Char,50
se.xpt,USUBJID,Unique Subject Identifier,Char,50
se.xpt,SESEQ,Sequence Number,Num,8
se.xpt,ETCD,Element Code,Char,50
se.xpt,ELEMENT,Description of Element,Char,50
se.xpt,EPOCH,Epoch,Char,50
se.xpt,SESTDTC,Start Date/Time of Element,Char,50
se.xpt,SEENDTC,End Date/Time of Element,Char,50
se.xpt,SESTDY,Study Day of Start of Element,Num,8
se.xpt,SEENDY,Study Day of End of Element,Num,8
te.xpt,STUDYID,Study Identifier,Char,12
te.xpt,DOMAIN,Domain Abbreviation,Char,2
te.xpt,ETCD,Element Code,Char,7
te.xpt,ELEMENT,Description of Element,Char,26
te.xpt,TESTRL,Rule for Start of Element,Char,200
te.xpt,TEENRL,Rule for End of Element,Char,200
