dataset,variable,label,type,length
se,STUDYID,Study Identifier,Char,50
se,DOMAIN,Domain Abbreviation,Char,50
se,USUBJID,Unique Subject Identifier,Char,50
se,SESEQ,Sequence Number,Num,8
se,ETCD,Element Code,Char,50
se,ELEMENT,Description of Element,Char,50
se,EPOCH,Epoch,Char,50
se,SESTDTC,Start Date/Time of Element,Char,50
se,SEENDTC,End Date/Time of Element,Char,50
se,SESTDY,Study Day of Start of Element,Num,8
se,SEENDY,Study Day of End of Element,Num,8
te,STUDYID,Study Identifier,Char,12
te,DOMAIN,Domain Abbreviation,Char,2
te,ETCD,Element Code,Char,7
te,ELEMENT,Description of Element,Char,26
te,TESTRL,Rule for Start of Element,Char,200
te,TEENRL,Rule for End of Element,Char,200
