dataset,variable,label,type,length
suppqscqi.xpt,STUDYID,Study Identifier,Char,50
suppqscqi.xpt,RDOMAIN,Related Domain Abbreviation,Char,2
suppqscqi.xpt,USUBJID,Subject Identifier,Char,14
suppqscqi.xpt,IDVAR,Identifying Variable,Char,6
suppqscqi.xpt,IDVARVAL,Identifying Variable Value,Char,4
suppqscqi.xpt,QNAM,Qualifier Variable Name,Char,11
suppqscqi.xpt,QLABEL,Qualifier Variable Label,Char,49
suppqscqi.xpt,QVAL,Data Value,Char,19
suppqscqi.xpt,QORIG,Origin,Char,8
suppqscqi.xpt,QEVAL,Evaluator,Char,22
suppqsswls.xpt,STUDYID,Study Identifier,Char,50
suppqsswls.xpt,RDOMAIN,Related Domain Abbreviation,Char,2
suppqsswls.xpt,USUBJID,Subject Identifier,Char,14
suppqsswls.xpt,IDVAR,Identifying Variable,Char,6
suppqsswls.xpt,IDVARVAL,Identifying Variable Value,Char,4
suppqsswls.xpt,QNAM,Qualifier Variable Name,Char,11
suppqsswls.xpt,QLABEL,Qualifier Variable Label,Char,49
suppqsswls.xpt,QVAL,Data Value,Char,19
suppqsswls.xpt,QORIG,Origin,Char,8
suppqsswls.xpt,QEVAL,Evaluator,Char,22
