dataset,variable,label,type,length
cm,STUDYID,Study Identifier,Char,50
cm,DOMAIN,Domain Abbreviation,Char,50
cm,USUBJID,Unique Subject Identifier,Char,50
cm,CMSEQ,Sequence Number,Num,8
cm,CMTRT,"Reported Name of Drug, Med, or Therapy",Char,50
cm,CMINDC,Indication,Char,50
cm,CMDOSE,Dose per Administration,Num,8
cm,CMDOSU,Dose Units,Char,50
cm,CMDOSFRQ,Dosing Frequency per Interval,Char,50
cm,CMROUTE,Route of Administration,Char,50
cm,EPOCH,Epoch,Char,50
cm,CMSTDTC,Start Date/Time of Medication,Char,50
cm,CMENDTC,End Date/Time of Medication,Char,50
cm,CMENDY,Study Day of End of Medication,Num,8
cm,CMSTRTPT,Start Relative to Reference Time Point,Char,50
cm,CMSTTPT,Start Reference Time Point,Char,50
cm,CMENRTPT,End Relative to Reference Time Point,Char,50
cm,CMENTPT,End Reference Time Point,Char,50
ce,STUDYID,Study Identifier,Char,50
ce,DOMAIN,Domain Abbreviation,Char,50
ce,USUBJID,Unique Subject Identifier,Char,50
ce,CESEQ,Sequence Number,Num,8
ce,CEGRPID,Group ID,Char,50
ce,CETERM,Reported Term for the Clinical Event,Char,50
ce,CESEV,Severity/Intensity,Char,50
ce,EPOCH,Epoch,Char,50
ce,CEDTC,Start Date/Time of Event Collection,Char,50
ce,CESTDTC,Start Date/Time of Clinical Event,Char,50
ce,CEENDTC,End Date/Time of Clinical Event,Char,50
ce,CEENDY,Study Day of End of Event,Num,8
ce,CESTRTPT,Start Relative to Reference Time Point,Char,50
ce,CESTTPT,Start Reference Time Point,Char,50
ce,CEENRTPT,End Relative to Reference Time Point,Char,50
ce,CEENTPT,End Reference Time Point,Char,50
lb,STUDYID,Study Identifier,Char,12
lb,DOMAIN,Domain Abbreviation,Char,2
lb,USUBJID,Unique Subject Identifier,Char,8
lb,LBSEQ,Sequence Number,Num,8
lb,LBTESTCD,Lab Test or Examination Short Name,Char,7
lb,LBTEST,Lab Test or Examination Name,Char,39
lb,LBCAT,Category for Lab Test,Char,10
lb,LBORRES,Result or Finding in Original Units,Char,6
lb,LBORRESU,Original Units,Char,7
lb,LBORNRLO,Reference Range Lower Limit in Orig Unit,Char,200
lb,LBORNRHI,Reference Range Upper Limit in Orig Unit,Char,200
lb,LBSTRESC,Character Result/Finding in Std Format,Char,8
lb,LBSTRESN,Numeric Result/Finding in Standard Units,Num,8
lb,LBSTRESU,Standard Units,Char,7
lb,LBSTNRLO,Reference Range Lower Limit-Std Units,Num,8
lb,LBSTNRHI,Reference Range Upper Limit-Std Units,Num,8
lb,LBNRIND,Reference Range Indicator,Char,8
lb,LBLOBXFL,Last Observation Before Exposure Flag,Char,1
lb,VISITNUM,Visit Number,Num,8
lb,VISIT,Visit Name,Char,200
lb,EPOCH,Epoch,Char,9
lb,LBSTDTC,Start Date/Time of Specimen Collection,Char,19
lb,LBENDTC,End Date/Time of Specimen Collection,Char,19
lb,LBENRTPT,End Relative to Reference Time Point,Char,50
lb,LBENTPT,End Reference Time Point,Char,50
fa,STUDYID,Study Identifier,Char,12
fa,DOMAIN,Domain Abbreviation,Char,2
fa,USUBJID,Unique Subject Identifier,Char,8
fa,FASEQ,Sequence Number,Num,8
fa,FALNKGRP,Link Group ID,Char,200
fa,FATESTCD,Findings About Test Short Name,Char,5
fa,FATEST,Findings About Test Name,Char,20
fa,FAOBJ,Object of the Observation,Char,10
fa,FAORRES,Result or Finding in Original Units,Char,8
fa,FASTRESC,Character Result/Finding in Std Format,Char,8
fa,FASTNRLO,Reference Range Lower Limit-Std Units,Num,8
fa,FASTNRHI,Reference Range Upper Limit-Std Units,Num,8
fa,FALOC,Location of the Finding About,Char,3
fa,VISITNUM,Visit Number,Num,8
fa,EPOCH,Epoch,Char,9
fa,FASTDTC,Start Date/Time of Collection,Char,10
fa,FAENRTPT,End Relative to Reference Time Point,Char,50
fa,FAENTPT,End Reference Time Point,Char,50
se,STUDYID,Study Identifier,Char,12
se,DOMAIN,Domain Abbreviation,Char,2
se,USUBJID,Unique Subject Identifier,Char,8
se,SESEQ,Sequence Number,Num,8
se,ETCD,Element Code,Char,7
se,ELEMENT,Description of Element,Char,26
se,EPOCH,Epoch,Char,9
se,SESTDTC,Start Date/Time of Element,Char,10
se,SEENDTC,End Date/Time of Element,Char,10
se,SEENRTPT,End Relative to Reference Time Point,Char,50
se,SEENTPT,End Reference Time Point,Char,50
se,SEENDY,Study Day of End of Element,Num,8
sv,STUDYID,Study Identifier,Char,12
sv,DOMAIN,Domain Abbreviation,Char,2
sv,USUBJID,Unique Subject Identifier,Char,8
sv,VISITNUM,Visit Number,Num,8
sv,VISIT,Visit Name,Char,200
sv,SVSTDTC,Start Date/Time of Visit,Char,10
sv,SVENDTC,End Date/Time of Visit,Char,10
sv,SVENDY,Study Day of End of Visit,Num,8
sv,SVENRTPT,End Relative to Reference Time Point,Char,50
sv,SVENTPT,End Reference Time Point,Char,50
sv,SVUPDES,Description of Unplanned Visit,Char,200
sm,STUDYID,Study Identifier,Char,12
sm,DOMAIN,Domain Abbreviation,Char,2
sm,USUBJID,Unique Subject Identifier,Char,8
sm,SMSEQ,Sequence Number,Num,8
sm,MIDS,Disease Milestone Instance Name,Char,200
sm,MIDSTYPE,Disease Milestone Type,Char,200
