dataset,variable,label,type,length
MedicalDeviceIdentifier.xpt,parent_entity,Parent Entity Name,String,[1]
MedicalDeviceIdentifier.xpt,parent_id,Parent Entity Id,String,[1]
MedicalDeviceIdentifier.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
MedicalDeviceIdentifier.xpt,rel_type,Type of Relationship,String,[1]
MedicalDeviceIdentifier.xpt,id,(Medical Device Identifier Id),String,[1]
MedicalDeviceIdentifier.xpt,text,Medical Device Identifier Text,String,[1]
MedicalDeviceIdentifier.xpt,scopeId,(Medical Device Identifier Scope) [Identifier],String,[1] (Organization.id)
MedicalDeviceIdentifier.xpt,type,Medical Device Identifier Type [Exists],Boolean,Code[1]
MedicalDeviceIdentifier.xpt,type.id,Medical Device Identifier Type / (Code Id),String,Code[1]>id[1]
MedicalDeviceIdentifier.xpt,type.code,Medical Device Identifier Type / Code Value,String,Code[1]>code[1]
MedicalDeviceIdentifier.xpt,type.codeSystem,Medical Device Identifier Type / Code System Name,String,Code[1]>codeSystem[1]
MedicalDeviceIdentifier.xpt,type.codeSystemVersion,Medical Device Identifier Type / Code System Version,String,Code[1]>codeSystemVersion[1]
MedicalDeviceIdentifier.xpt,type.decode,Medical Device Identifier Type / Decode,String,Code[1]>decode[1]
MedicalDeviceIdentifier.xpt,type.instanceType,Medical Device Identifier Type / (Code Instance Type),String,Code[1]>instanceType[1]
MedicalDeviceIdentifier.xpt,instanceType,(Medical Device Identifier Instance Type),String,[1]
