dataset,variable,label,type,length
apdm,STUDYID,Study Identifier,Char,50
apdm,RSUBJID,Related Subject or Pool Identifier,Char,50
apdm,RDEVID,Related Device Identifier,Char,50
apdm,SREL,"Subject, Device, or Study Relationship",Char,50
apdm,DOMAIN,Domain Abbreviation,Char,50
apdm,USUBJID,Unique Subject Identifier,Char,50
apdm,SUBJID,Subject Identifier for the Study,Char,50
apdm,POOLID,Pool Identifier,Char,50
apdm,APID,Associated Persons Identifier,Char,50
apdm,AGE,Age,Num,8
apdm,AGEU,Age Units,Char,50
apdm,SEX,Sex,Char,50
apdm,RACE,Race,Char,50
dm,STUDYID,Study Identifier,Char,10
dm,DOMAIN,Domain Abbreviation,Char,2
dm,USUBJID,Unique Subject Identifier,Char,14
dm,SUBJID,Subject Identifier for the Study,Char,3
dm,RFSTDTC,Subject Reference Start Date/Time,Char,10
dm,RFENDTC,Subject Reference End Date/Time,Char,10
dm,RFXSTDTC,Date/Time of First Study Treatment,Char,10
dm,RFXENDTC,Date/Time of Last Study Treatment,Char,10
dm,RFICDTC,Date/Time of Informed Consent,Char,10
dm,RFPENDTC,Date/Time of End of Participation,Char,10
dm,DTHDTC,Date/Time of Death,Char,1
dm,DTHFL,Subject Death Flag,Char,1
dm,SITEID,Study Site Identifier,Char,3
dm,AGE,Age,Num,8
dm,AGEU,Age Units,Char,5
dm,SEX,Sex,Char,1
dm,RACE,Race,Char,1
dm,ARMCD,Planned Arm Code,Char,1
dm,ARM,Description of Planned Arm,Char,13
dm,ACTARMCD,Actual Arm Code,Char,1
dm,ACTARM,Description of Actual Arm,Char,13
dm,COUNTRY,Country,Char,3
