path,attribute,value
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001045\negative\01\results\unit-test-coreid-DDF00050-negative-1.json,StudyDesign.id,InterventionalStudyDesign_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001045\negative\01\results\unit-test-coreid-DDF00050-negative-1.json,StudyDesign.name,Study Design 1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001045\negative\01\results\unit-test-coreid-DDF00050-negative-1.json,StudyDesign.population.cohorts.id,null
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001045\negative\01\results\unit-test-coreid-DDF00050-negative-1.json,StudyDesign.population.id,StudyDesignPopulation_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001045\negative\01\results\unit-test-coreid-DDF00050-negative-1.json,name,Placebo
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001045\negative\01\results\unit-test-coreid-DDF00050-negative-1.json,populationId,StudyDesignPopulation_2
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001045\negative\01\results\unit-test-coreid-DDF00050-negative-1.json,StudyDesign.id,InterventionalStudyDesign_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001045\negative\01\results\unit-test-coreid-DDF00050-negative-1.json,StudyDesign.name,Study Design 1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001045\negative\01\results\unit-test-coreid-DDF00050-negative-1.json,StudyDesign.population.cohorts.id,null
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001045\negative\01\results\unit-test-coreid-DDF00050-negative-1.json,StudyDesign.population.id,StudyDesignPopulation_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001045\negative\01\results\unit-test-coreid-DDF00050-negative-1.json,name,Xanomeline Low Dose
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001045\negative\01\results\unit-test-coreid-DDF00050-negative-1.json,populationId,StudyCohort_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001045\negative\01\results\unit-test-coreid-DDF00050-negative-1.json,StudyDesign.id,InterventionalStudyDesign_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001045\negative\01\results\unit-test-coreid-DDF00050-negative-1.json,StudyDesign.name,Study Design 1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001045\negative\01\results\unit-test-coreid-DDF00050-negative-1.json,StudyDesign.population.cohorts.id,null
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001045\negative\01\results\unit-test-coreid-DDF00050-negative-1.json,StudyDesign.population.id,StudyDesignPopulation_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001045\negative\01\results\unit-test-coreid-DDF00050-negative-1.json,name,Xanomeline High Dose
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001045\negative\01\results\unit-test-coreid-DDF00050-negative-1.json,populationId,StudyCohort_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001045\negative\01\results\unit-test-coreid-DDF00050-negative-1.json,StudyDesign.id,InterventionalStudyDesign_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001045\negative\01\results\unit-test-coreid-DDF00050-negative-1.json,StudyDesign.name,Study Design 1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001045\negative\01\results\unit-test-coreid-DDF00050-negative-1.json,StudyDesign.population.cohorts.id,null
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001045\negative\01\results\unit-test-coreid-DDF00050-negative-1.json,StudyDesign.population.id,StudyDesignPopulation_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001045\negative\01\results\unit-test-coreid-DDF00050-negative-1.json,name,Xanomeline High Dose
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001045\negative\01\results\unit-test-coreid-DDF00050-negative-1.json,populationId,StudyCohort_2
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001045\negative\01\results\unit-test-coreid-DDF00050-negative-1.json,StudyDesign.id,InterventionalStudyDesign_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001045\negative\01\results\unit-test-coreid-DDF00050-negative-1.json,StudyDesign.name,Study Design 1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001045\negative\01\results\unit-test-coreid-DDF00050-negative-1.json,StudyDesign.population.cohorts.id,null
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001045\negative\01\results\unit-test-coreid-DDF00050-negative-1.json,StudyDesign.population.id,StudyDesignPopulation_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001045\negative\01\results\unit-test-coreid-DDF00050-negative-1.json,name,Xanomeline High Dose
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001045\negative\01\results\unit-test-coreid-DDF00050-negative-1.json,populationId,StudyCohort_xx
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001045\negative\01\results\unit-test-coreid-DDF00050-negative-1.json,StudyDesign.id,InterventionalStudyDesign_2
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001045\negative\01\results\unit-test-coreid-DDF00050-negative-1.json,StudyDesign.name,Study Design 2
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001045\negative\01\results\unit-test-coreid-DDF00050-negative-1.json,StudyDesign.population.cohorts.id,"['StudyCohort_1', 'StudyCohort_2']"
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001045\negative\01\results\unit-test-coreid-DDF00050-negative-1.json,StudyDesign.population.id,StudyDesignPopulation_2
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001045\negative\01\results\unit-test-coreid-DDF00050-negative-1.json,name,Placebo
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001045\negative\01\results\unit-test-coreid-DDF00050-negative-1.json,populationId,StudyDesignPopulation_1
