dataset,variable,label,type,length
lb.xpt,STUDYID,Study Identifier,Char,50
lb.xpt,DOMAIN,Domain Abbreviation,Char,50
lb.xpt,USUBJID,Unique Subject Identifier,Char,50
lb.xpt,LBSEQ,Sequence Number,Num,8
lb.xpt,LBGRPID,Group ID,Char,50
lb.xpt,LBTESTCD,Lab Test or Examination Short Name,Char,50
lb.xpt,LBTEST,Lab Test or Examination Name,Char,50
lb.xpt,LBTSTCND,Test Condition,Char,50
lb.xpt,LBCAT,Category for Lab Test,Char,50
lb.xpt,LBSCAT,Subcategory for Lab Test,Char,50
lb.xpt,LBORRES,Result or Finding in Original Units,Char,50
lb.xpt,LBORRESU,Original Units,Char,50
lb.xpt,LBRESSCL,Result Scale,Char,50
lb.xpt,LBRESTYP,Result Type,Char,50
lb.xpt,LBCOLSRT,Collected Summary Result Type,Char,50
lb.xpt,LBORNRLO,Reference Range Lower Limit in Orig Unit,Char,50
lb.xpt,LBORNRHI,Reference Range Upper Limit in Orig Unit,Char,50
lb.xpt,LBLLOD,Lower Limit of Detection,Char,50
lb.xpt,LBSTRESC,Character Result/Finding in Std Format,Char,50
lb.xpt,LBSTRESN,Numeric Result/Finding in Standard Units,Num,8
lb.xpt,LBSTRESU,Standard Units,Char,50
lb.xpt,LBSTNRLO,Reference Range Lower Limit-Std Units,Num,8
lb.xpt,LBSTNRHI,Reference Range Upper Limit-Std Units,Num,8
lb.xpt,LBSTNRC,Reference Range for Char Rslt-Std Units,Char,50
lb.xpt,LBNRIND,Reference Range Indicator,Char,50
lb.xpt,LBSTAT,Completion Status,Char,50
lb.xpt,LBREASND,Reason Test Not Done,Char,50
lb.xpt,LBLOINC,LOINC Code,Char,50
lb.xpt,LBSPEC,Specimen Type,Char,50
lb.xpt,LBMETHOD,Method of Test or Examination,Char,50
lb.xpt,LBTMTHSN,Test Method Sensitivity,Char,50
lb.xpt,LBLOBXFL,Last Observation Before Exposure Flag,Char,50
lb.xpt,LBFAST,Fasting Status,Char,50
lb.xpt,LBDRVFL,Derived Flag,Char,50
lb.xpt,LBCLSIG,"Clinically Significant, Collected",Char,50
lb.xpt,VISITNUM,Visit Number,Num,8
lb.xpt,VISIT,Visit Name,Char,50
lb.xpt,LBSTDTC,Date/Time of Specimen Collection,Char,50
lb.xpt,LBSTDY,Study Day of Start of Observation,Num,8
lb.xpt,LBPTFL,Point in Time Flag,Char,50
lb.xpt,LBPDUR,Planned Duration,Char,50
