dataset,variable,label,type,length
Activity,parent_entity,Parent Entity Name,String,[1]
Activity,parent_id,Parent Entity Id,String,[1]
Activity,parent_rel,Name of Relationship from Parent Entity,String,[1]
Activity,rel_type,Type of Relationship,String,[1]
Activity,id,(Activity Id),String,[1]
Activity,name,Clinical Study Activity Name,String,[1]
Activity,description,Clinical Study Activity Description,String,[0..1]
Activity,label,Activity Label,String,[0..1]
Activity,instanceType,Instance Type,String,[1]
Activity,definedProcedures,(Activity Defined Procedures) [Any Exists],Boolean,Procedure[0..*]
Activity,biomedicalConceptIds,(Activity Biomedical Concepts) [Identifiers][Any Exist],Boolean,BiomedicalConcept[0..*].id[1]
Activity,nextId,(Activity Next) [Identifier],String,Activity[0..1].id[1]
Activity,timelineId,(Activity Timeline) [Identifier],String,ScheduleTimeline[0..1].id[1]
Activity,previousId,(Activity Previous) [Identifier],String,Activity[0..1].id[1]
Activity,bcSurrogateIds,(Activity Bc Surrogates) [Identifiers][Any Exist],Boolean,BiomedicalConceptSurrogate[0..*].id[1]
Activity,bcCategoryIds,(Activity Bc Categories) [Identifiers][Any Exist],Boolean,BiomedicalConceptCategory[0..*].id[1]
Procedure,parent_entity,Parent Entity Name,String,[1]
Procedure,parent_id,Parent Entity Id,String,[1]
Procedure,parent_rel,Name of Relationship from Parent Entity,String,[1]
Procedure,rel_type,Type of Relationship,String,[1]
Procedure,id,(Procedure Id),String,[1]
Procedure,name,Procedure Name,String,[1]
Procedure,description,Procedure Description,String,[0..1]
Procedure,label,Procedure Label,String,[0..1]
Procedure,procedureType,Procedure Type,String,[1]
Procedure,instanceType,Instance Type,String,[1]
Procedure,code,Procedure Code [Exists],Boolean,Code[1]
Procedure,code.id,Procedure Code / (Code Id),String,Code[1].id[1]
Procedure,code.code,Procedure Code / Code Value,String,Code[1].code[1]
Procedure,code.codeSystem,Procedure Code / Code System Name,String,Code[1].codeSystem[1]
Procedure,code.codeSystemVersion,Procedure Code / Code System Version,String,Code[1].codeSystemVersion[1]
Procedure,code.decode,Procedure Code / Decode,String,Code[1].decode[1]
Procedure,studyInterventionId,(Procedure Study Intervention) [Identifier],String,StudyIntervention[0..1].id[1]
BiomedicalConcept,parent_entity,Parent Entity Name,String,[1]
BiomedicalConcept,parent_id,Parent Entity Id,String,[1]
BiomedicalConcept,parent_rel,Name of Relationship from Parent Entity,String,[1]
BiomedicalConcept,rel_type,Type of Relationship,String,[1]
BiomedicalConcept,id,(Biomedical Concept Id),String,[1]
BiomedicalConcept,name,Biomedical Concept Name,String,[1]
BiomedicalConcept,label,Biomedical Concept Label,String,[0..1]
BiomedicalConcept,synonyms, [Any Exist],Boolean,[0..*]
BiomedicalConcept,reference,Biomedical Concept Reference,String,[1]
BiomedicalConcept,instanceType,Instance Type,String,[1]
BiomedicalConcept,code,Biomedical Concept Concept Code [Exists],Boolean,AliasCode[1]
BiomedicalConcept,code.id,Biomedical Concept Concept Code / (Alias Code Id),String,AliasCode[1].id[1]
BiomedicalConcept,code.standardCode,Biomedical Concept Concept Code / (Alias Code Standard Code) [Exists],Boolean,AliasCode[1]>Code[1]
BiomedicalConcept,code.standardCode.id,Biomedical Concept Concept Code / (Alias Code Standard Code) / (Code Id),String,AliasCode[1]>Code[1].id[1]
BiomedicalConcept,code.standardCode.code,Biomedical Concept Concept Code / (Alias Code Standard Code) / Code Value,String,AliasCode[1]>Code[1].code[1]
BiomedicalConcept,code.standardCode.codeSystem,Biomedical Concept Concept Code / (Alias Code Standard Code) / Code System Name,String,AliasCode[1]>Code[1].codeSystem[1]
BiomedicalConcept,code.standardCode.codeSystemVersion,Biomedical Concept Concept Code / (Alias Code Standard Code) / Code System Version,String,AliasCode[1]>Code[1].codeSystemVersion[1]
BiomedicalConcept,code.standardCode.decode,Biomedical Concept Concept Code / (Alias Code Standard Code) / Decode,String,AliasCode[1]>Code[1].decode[1]
BiomedicalConcept,code.standardCodeAliases,Biomedical Concept Concept Code / (Alias Code Standard Code Aliases) [Any Exists],Boolean,AliasCode[1]>Code[0..*]
BiomedicalConcept,properties,(Biomedical Concept Properties) [Any Exists],Boolean,BiomedicalConceptProperty[0..*]
ScheduledActivityInstance,parent_entity,Parent Entity Name,String,[1]
ScheduledActivityInstance,parent_id,Parent Entity Id,String,[1]
ScheduledActivityInstance,parent_rel,Name of Relationship from Parent Entity,String,[1]
ScheduledActivityInstance,rel_type,Type of Relationship,String,[1]
ScheduledActivityInstance,id,(Scheduled Activity Instance Id),String,[1]
ScheduledActivityInstance,name,Scheduled Activity Instance Name,String,[1]
ScheduledActivityInstance,description,Scheduled Activity Instance Description,String,[0..1]
ScheduledActivityInstance,label,Scheduled Activity Instance Label,String,[0..1]
ScheduledActivityInstance,defaultConditionId,(Scheduled Activity Instance Default Condition) [Identifier],String,ScheduledInstance[0..1].id[1]
ScheduledActivityInstance,epochId,(Scheduled Activity Instance Epoch) [Identifier],String,StudyEpoch[0..1].id[1]
ScheduledActivityInstance,timelineId,(Scheduled Activity Instance Timeline) [Identifier],String,ScheduleTimeline[0..1].id[1]
ScheduledActivityInstance,timelineExitId,(Scheduled Activity Instance Timeline Exit) [Identifier],String,ScheduleTimelineExit[0..1].id[1]
ScheduledActivityInstance,instanceType,Instance Type,String,[1]
ScheduledActivityInstance,activityIds,(Scheduled Activity Instance Activities) [Identifiers][Any Exist],Boolean,Activity[0..*].id[1]
