dataset,variable,label,type,length
ag,STUDYID,Study Identifier,Char,50.0
ag,DOMAIN,Domain Abbreviation,Char,50.0
ag,USUBJID,Unique Subject Identifier,Char,50.0
ag,AGSEQ,Sequence Number,Num,8.0
ag,AGTRT,Reported Agent Name,Char,50.0
ag,AGCAT,Category for Agent,Char,50.0
ag,AGSCAT,Subcategory for Agent,Char,50.0
ag,AGPRESP,AG Pre-Specified,Char,50.0
ag,AGOCCUR,AG Occurrence,Char,50.0
ag,AGDOSE,Dose per Administration,Num,50.0
ag,AGDOSTXT,Dose Description,Char,50.0
ag,AGDOSU,Dose Units,Char,50.0
ag,AGROUTE,Route of Administration,Char,50.0
ag,VISIT,Visit Name,Char,50.0
ag,AGENDTC,End Date/Time of Agent,Char,50.0
cm,STUDYID,Study Identifier,Char,50.0
cm,DOMAIN,Domain Abbreviation,Char,50.0
cm,USUBJID,Unique Subject Identifier,Char,50.0
cm,CMSEQ,Sequence Number,Num,8.0
cm,CMTRT,"Reported Name of Drug, Med, or Therapy",Char,50.0
cm,CMCAT,Category for Medication,Char,50.0
cm,CMSCAT,Subcategory for Medication,Char,50.0
ec,STUDYID,Study Identifier,Char,50.0
ec,DOMAIN,Domain Abbreviation,Char,50.0
ec,USUBJID,Unique Subject Identifier,Char,50.0
ec,ECSEQ,Sequence Number,Num,8.0
ec,ECLNKID,Link ID,Char,50.0
ec,ECTRT,Name of Treatment,Char,50.0
ec,ECCAT,Category of Treatment,Char,50.0
ec,ECSCAT,Subcategory of Treatment,Char,50.0
ex,STUDYID,Study Identifier,Char,50.0
ex,DOMAIN,Domain Abbreviation,Char,50.0
ex,USUBJID,Unique Subject Identifier,Char,50.0
ex,EXSEQ,Sequence Number,Num,8.0
ex,EXLNKID,Link ID,Char,50.0
ex,EXTRT,Name of Treatment,Char,50.0
ex,EXCAT,Category of Treatment,Char,50.0
ex,EXSCAT,Subcategory of Treatment,Char,50.0
ml,STUDYID,Study Identifier,Char,50.0
ml,DOMAIN,Domain Abbreviation,Char,50.0
ml,USUBJID,Unique Subject Identifier,Char,50.0
ml,MLSEQ,Sequence Number,Num,8.0
ml,MLTRT,Name of Meal,Char,50.0
ml,MLCAT,Category for Meal,Char,50.0
ml,MLSCAT,Subcategory for Meal,Char,50.0
pr,STUDYID,Study Identifier,Char,50.0
pr,DOMAIN,Domain Abbreviation,Char,50.0
pr,USUBJID,Unique Subject Identifier,Char,50.0
pr,PRSEQ,Sequence Number,Num,8.0
pr,PRTRT,Reported Name of Procedure,Char,50.0
pr,PRCAT,Category,Char,50.0
pr,PRSCAT,Subcategory ,Char,50.0
su,STUDYID,Study Identifier,Char,50.0
su,DOMAIN,Domain Abbreviation,Char,50.0
su,USUBJID,Unique Subject Identifier,Char,50.0
su,SUSEQ,Sequence Number,Num,8.0
su,SUTRT,Reported Name of Substance,Char,50.0
su,SUCAT,Category for Substance Use,Char,50.0
su,SUSCAT,Category for Substance Use,Char,50.0
ae,STUDYID,Study Identifier,Char,50.0
ae,DOMAIN,Domain Abbreviation,Char,50.0
ae,USUBJID,Unique Subject Identifier,Char,50.0
ae,AESEQ,Sequence Number,Num,8.0
ae,AETERM,Reported Term for the Adverse Event,Char,50.0
ae,AECAT,Category for Adverse Event,Char,50.0
ae,AESCAT,Subcategory for Adverse Event,Char,50.0
be,STUDYID,Study Identifier,Char,50.0
be,DOMAIN,Domain Abbreviation,Char,50.0
be,USUBJID,Unique Subject Identifier,Char,50.0
be,BESEQ,Sequence Number,Num,8.0
be,BETERM,Reported Term for the Biospecimen Event,Char,50.0
be,BECAT,Category for Biospecimen Event,Char,50.0
be,BESCAT,Subcategory for Biospecimen Event,Char,50.0
ce,STUDYID,Study Identifier,Char,50.0
