path,attribute,value
/Code/0,name,Study Design 1
/Code/0,parent_entity,StudyDesign
/Code/0,parent_id,StudyDesign_1
/Code/0,parent_rel,characteristics
/Code/0,id,Code_143
/Code/0,code,C99907x1
/Code/0,codeSystem,http://www.cdisc.org
/Code/0,codeSystemVersion,2023-12-15
/Code/0,decode,EXTENSION
/Code/1,name,Study Design 1
/Code/1,parent_entity,StudyDesign
/Code/1,parent_id,StudyDesign_1
/Code/1,parent_rel,characteristics
/Code/1,id,Code_144
/Code/1,code,C99907x1
/Code/1,codeSystem,http://www.cdisc.org
/Code/1,codeSystemVersion,2023-12-15
/Code/1,decode,ADAPTIVE
