path,attribute,value
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001075\negative\01\results\unit-test-coreid-DDF00260-negative-1.json,name,CIBIC+
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001075\negative\01\results\unit-test-coreid-DDF00260-negative-1.json,name,null
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001075\negative\01\results\unit-test-coreid-DDF00260-negative-1.json,name,null
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001075\negative\01\results\unit-test-coreid-DDF00260-negative-1.json,name,null
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001075\negative\01\results\unit-test-coreid-DDF00260-negative-1.json,name,NCI_53
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001075\negative\01\results\unit-test-coreid-DDF00260-negative-1.json,name,OBJ4
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001075\negative\01\results\unit-test-coreid-DDF00260-negative-1.json,name,null
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001075\negative\01\results\unit-test-coreid-DDF00260-negative-1.json,name,null
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001075\negative\01\results\unit-test-coreid-DDF00260-negative-1.json,name,RC_C49488
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001075\negative\01\results\unit-test-coreid-DDF00260-negative-1.json,name,RC_C62167
