dataset,variable,label,type,length
Activity,parent_entity,Parent Entity Name,String,[1]
Activity,parent_id,Parent Entity Id,String,[1]
Activity,parent_rel,Name of Relationship from Parent Entity,String,[1]
Activity,rel_type,Type of Relationship,String,[1]
Activity,id,(Activity Id),String,[1]
Activity,name,Clinical Study Activity Name,String,[1]
Activity,description,Clinical Study Activity Description,String,[0..1]
Activity,label,Activity Label,String,[0..1]
Activity,instanceType,Instance Type,String,[1]
Activity,definedProcedures,(Activity Defined Procedures) [Any Exists],Boolean,Procedure[0..*]
Activity,biomedicalConceptIds,(Activity Biomedical Concepts) [Identifiers][Any Exist],Boolean,BiomedicalConcept[0..*].id[1]
Activity,nextId,(Activity Next) [Identifier],String,Activity[0..1].id[1]
Activity,timelineId,(Activity Timeline) [Identifier],String,ScheduleTimeline[0..1].id[1]
Activity,previousId,(Activity Previous) [Identifier],String,Activity[0..1].id[1]
Activity,bcSurrogateIds,(Activity Bc Surrogates) [Identifiers][Any Exist],Boolean,BiomedicalConceptSurrogate[0..*].id[1]
Activity,bcCategoryIds,(Activity Bc Categories) [Identifiers][Any Exist],Boolean,BiomedicalConceptCategory[0..*].id[1]
