dataset,variable,label,type,length
ae.xpt,STUDYID,Study Identifier,Char,12
ae.xpt,DOMAIN,Domain Abbreviation,Char,2
ae.xpt,USUBJID,Unique Subject Identifier,Char,8
ae.xpt,AESEQ,Sequence Number,Num,8
ae.xpt,AETERM,Reported Term for the Adverse Event,Char,40
ae.xpt,AESER,Serious Event,Char,1
ae.xpt,AEOUT,Outcome of Adverse Event,Char,40
ae.xpt,AESDTH,Results in Death ,Char,1
ae.xpt,AESTDTC,Start Date/Time of Adverse Event,Char,19
ae.xpt,AEENDTC,End Date/Time of Adverse Event,Char,19
ds.xpt,STUDYID,Study Identifier,Char,12
ds.xpt,DOMAIN,Domain Abbreviation,Char,2
ds.xpt,USUBJID,Unique Subject Identifier,Char,8
ds.xpt,DSSEQ,Sequence Number,Num,8
ds.xpt,DSTERM,Reported Term for the Adverse Event,Char,200
ds.xpt,DSDECOD,Standardized Disposition Term,Char,40
ds.xpt,DSCAT,Category for Disposition Event,Char,50
ds.xpt,EPOCH,Epoch,Char,50
ds.xpt,DSSTDTC,Start Date/Time of Disposition Event,Char,19
