dataset,variable,label,type,length
se.xpt,STUDYID,"Study
Identifier",Char,12
se.xpt,DOMAIN,"Domain
Abbreviation",Char,2
se.xpt,USUBJID,"Unique
Subject
Identifier",Char,20
se.xpt,SESEQ,"Sequence
Number",Num,8
se.xpt,ETCD,"Element
Code",Char,7
se.xpt,ELEMENT,"Description
of Element",Char,26
se.xpt,TAETORD,"Planned
Order of
Element
within Arm",Num,8
se.xpt,EPOCH,Epoch,Char,20
se.xpt,SESTDTC,"Start
Date/Time
of Element",Char,10
se.xpt,SEENDTC,"End
Date/Time
of Element",Char,10
se.xpt,SESTDY,"Study Day of
Start of
Observation",Num,8
se.xpt,SEENDY,"Study Day of
End of
Observation",Num,8
