dataset,variable,label,type,length
bg.xpt,STUDYID,Study Identifier,Char,12
bg.xpt,DOMAIN,Domain Abbreviation,Char,2
bg.xpt,USUBJID,Unique Subject Identifier,Char,8
bg.xpt,BGSEQ,Sequence Number,Num,8
bg.xpt,BGTESTCD,Vital Signs Test Short Name,Char,6
bg.xpt,BGTEST,Vital Signs Test Name,Char,24
bg.xpt,BGORRES,Result or Finding in Original Units,Char,8
bg.xpt,BGORRESU,Original Units,Char,9
bg.xpt,BGSTRESC,Character Result/Finding in Std Format,Char,200
bg.xpt,BGSTRESN,Numeric Result/Finding in Standard Units,Num,8
bg.xpt,BGSTRESU,Standard Units,Char,9
bg.xpt,BGSTAT,Completion Status,Char,8
bg.xpt,BGREASND,Reason Not Done,Char,8
bg.xpt,BGLOBXFL,Last Observation Before Exposure Flag,Char,1
bg.xpt,BGREPNUM,Repetition Number,Num,8
bg.xpt,VISITNUM,Visit Number,Num,8
bg.xpt,VISIT,Visit Name,Char,200
bg.xpt,EPOCH,Epoch,Char,9
bg.xpt,BGDTC,Date/Time of Measurements,Char,10
bg.xpt,BGDY,Study Day of Vital Signs,Num,8
bg.xpt,BGTPT,Planned Time Point Name,Char,200
bg.xpt,BGTPTNUM,Planned Time Point Number,Num,8
