dataset,variable,label,type,length
ft.xpt,STUDYID,Study Identifier,Char,12
ft.xpt,DOMAIN,Domain Abbreviation,Char,2
ft.xpt,USUBJID,Unique Subject Identifier,Char,8
ft.xpt,FTSEQ,Sequence Number,Num,8
ft.xpt,FTTESTCD,Short Name of Test,Char,7
ft.xpt,FTTEST,Name of Test,Char,23
ft.xpt,FTCAT,Category,Char,8
ft.xpt,FTSCAT,Subcategory,Char,200
ft.xpt,FTORRES,Result or Finding in Original Units,Char,12
ft.xpt,FTSTRESC,Result or Finding in Standard Format,Char,200
ft.xpt,FTSTRESN,Numeric Result/Finding in Standard Units,Num,8
ft.xpt,FTLOBXFL,Last Observation Before Exposure Flag,Char,1
ft.xpt,FTREPNUM,Repetition Number,Num,8
ft.xpt,VISITNUM,Visit Number,Num,8
ft.xpt,VISIT,Visit Name,Char,200
ft.xpt,EPOCH,Epoch,Char,9
ft.xpt,FTDTC,Date/Time of Test,Char,19
ft.xpt,FTDY,Study Day of Test,Num,8
ft.xpt,FTTPT,Planned Time Point Name,Char,200
ft.xpt,FTTPTNUM,Planned Time Point Number,Num,8
ft.xpt,FTELTM,Planned Elapsed Time from Time Point Ref,Char,200
ft.xpt,FTTPTREF,Time Point Reference,Char,200
rs.xpt,STUDYID,Study Identifier,Char,12
rs.xpt,DOMAIN,Domain Abbreviation,Char,2
rs.xpt,USUBJID,Unique Subject Identifier,Char,8
rs.xpt,RSSEQ,Sequence Number,Num,8
rs.xpt,RSTESTCD,Assessment Short Name,Char,8
rs.xpt,RSTEST,Assessment Name,Char,37
rs.xpt,RSCAT,Category for Assessment,Char,7
rs.xpt,RSORRES,Result or Finding in Original Units,Char,198
rs.xpt,RSSTRESC,Character Result/Finding in Std Format,Char,8
rs.xpt,RSSTRESN,Numeric Result/Finding in Standard Units,Num,8
rs.xpt,RSLOBXFL,Last Observation Before Exposure Flag,Char,1
rs.xpt,VISITNUM,Visit Number,Num,8
rs.xpt,VISIT,Visit Name,Char,200
rs.xpt,EPOCH,Epoch,Char,9
rs.xpt,RSDTC,Date/Time of Assessment,Char,10
rs.xpt,RSDY,Study Day of Assessment,Num,8
rs.xpt,RSEVLINT,Evaluation Interval,Char,19
qs.xpt,STUDYID,Study Identifier,Char,12
qs.xpt,DOMAIN,Domain Abbreviation,Char,4
qs.xpt,USUBJID,Unique Subject Identifier,Char,8
qs.xpt,QSSEQ,Sequence Number,Num,8
qs.xpt,QSTESTCD,Question Short Name,Char,7
qs.xpt,QSTEST,Question Name,Char,40
qs.xpt,QSCAT,Category of Question,Char,5
qs.xpt,QSORRES,Finding in Original Units,Char,23
qs.xpt,QSSTRESC,Character Result/Finding in Std Format,Char,20
qs.xpt,QSSTRESN,Numeric Finding in Standard Units,Num,8
qs.xpt,QSLOBXFL,Last Observation Before Exposure Flag,Char,1
qs.xpt,VISITNUM,Visit Number,Num,8
qs.xpt,VISIT,Visit Name,Char,200
qs.xpt,EPOCH,Epoch,Char,9
qs.xpt,QSDTC,Date/Time of Finding,Char,10
qs.xpt,QSDY,Study Day of Finding,Num,8
qs.xpt,QSEVLINT,Evaluation Interval,Char,19
