path,attribute,value
/Code/0,$record_count,526
/Code/0,codeSystem,http://www.cdisc.org
/Code/0,codeSystemVersion,2023-12-15
/Code/17,$record_count,3
/Code/17,codeSystem,SPONSOR
/Code/17,codeSystemVersion,12
/Code/18,$record_count,2
/Code/18,codeSystem,SNOMED
/Code/18,codeSystemVersion,"January 31, 2018"
/Code/487,$record_count,1
/Code/487,codeSystem,http://www.cdisc.org
/Code/487,codeSystemVersion,2023-12-16
/Code/49,$record_count,1
/Code/49,codeSystem,http://www.cdisc.org
/Code/49,codeSystemVersion,2024-09-26
/Code/530,$record_count,48
/Code/530,codeSystem,http://www.cdisc.org
/Code/530,codeSystemVersion,2024-09-27
/Code/579,$record_count,2
/Code/579,codeSystem,ISO 3166 1 alpha3
/Code/579,codeSystemVersion,2021-08
/Code/587,$record_count,1
/Code/587,codeSystem,ISO 3166 1 alpha3
/Code/587,codeSystemVersion,2022-08
/Code/62,$record_count,1
/Code/62,codeSystem,SNOMED
/Code/62,codeSystemVersion,"January 31, 2019"
/Code/64,$record_count,1
/Code/64,codeSystem,SPONSOR
/Code/64,codeSystemVersion,15
/Code/8,$record_count,2
/Code/8,codeSystem,ISO 3166 1 alpha3
/Code/8,codeSystemVersion,2020-08
