dataset,variable,label,type,length
lb.xpt,STUDYID,Study Identifier,Char,12
lb.xpt,DOMAIN,Domain Abbreviation,Char,2
lb.xpt,USUBJID,Unique Subject Identifier,Char,8
lb.xpt,LBSEQ,Sequence Number,Num,8
lb.xpt,LBTESTCD,Lab Test or Examination Short Name,Char,7
lb.xpt,LBTEST,Lab Test or Examination Name,Char,39
lb.xpt,LBCAT,Category for Lab Test,Char,10
lb.xpt,LBSCAT,"Subcategory for
Lab Test",Char,39
lb.xpt,LBORRES,Result or Finding in Original Units,Char,6
lb.xpt,LBORRESU,Original Units,Char,7
lb.xpt,LBSPEC,Specimen Type,Char,8
lb.xpt,LBMETHOD,"Method of Test or
Examination",Char,200
lb.xpt,LBLOBXFL,Last Observation Before Exposure Flag,Char,1
lb.xpt,LBSTAT,Completion Status,Char,8
lb.xpt,LBREASND,Reason not Performed,Char,50
lb.xpt,VISITNUM,Visit Number,Num,8
lb.xpt,VISIT,Visit Name,Char,200
lb.xpt,EPOCH,Epoch,Char,9
lb.xpt,LBDTC,Date/Time of Specimen Collection,Char,19
lb.xpt,LBPDUR,Planned Duration,Char,9
ae.xpt,STUDYID,Study Identifier,Char,12
ae.xpt,DOMAIN,Domain Abbreviation,Char,2
ae.xpt,USUBJID,Unique Subject Identifier,Char,8
ae.xpt,AESEQ,Sequence Number,Num,8
ae.xpt,AELNKID,Link ID,Char,50
ae.xpt,AETERM,Reported Term for the Adverse Event,Char,200
ae.xpt,AESEV,Severity/Intensity,Char,8
ae.xpt,AESER,Serious Event,Char,1
ae.xpt,EPOCH,Epoch,Char,9
ae.xpt,AESTDTC,Start Date/Time of Adverse Event,Char,10
ae.xpt,AEENDTC,End Date/Time of Adverse Event,Char,10
ae.xpt,AESTDY,Study Day of Start of Adverse Event,Num,8
ae.xpt,AEENDY,Study Day of End of Adverse Event,Num,8
ae.xpt,AEENRTPT,End Relative to Reference Time Point,Char,7
ae.xpt,AEENTPT,End Reference Time Point,Char,10
