dataset,variable,label,type,length
vs.xpt,STUDYID,Study Identifier,Char,50
vs.xpt,DOMAIN,Domain Abbreviation,Char,50
vs.xpt,USUBJID,Unique Subject Identifier,Char,50
vs.xpt,VSSEQ,Sequence Number,Num,50
vs.xpt,VSTESTCD,Vital Signs Test Short Name,Char,50
vs.xpt,VSTEST,Vital Signs Test Name,Char,50
vs.xpt,VSPOS,Vital Signs Position of Subject,Char,50
vs.xpt,VSORRES,Result or Finding in Original Units,Char,50
vs.xpt,VSORRESU,Original Units,Char,50
vs.xpt,VSSTRESC,Character Result/Finding in Std Format,Char,50
vs.xpt,VSSTRESN,Numeric Result/Finding in Standard Units,Num,50
vs.xpt,VSSTRESU,Standard Units,Char,50
vs.xpt,VSSTAT,Completion Status,Char,50
vs.xpt,VSLOC,Location of Vital Signs Measurement,Char,50
vs.xpt,VSLOBXFL,Last Observation Before Exposure Flag,Char,50
vs.xpt,VSDRVFL,Derived Flag,Char,50
vs.xpt,VSREPNUM,Repetition Number,Num,50
vs.xpt,VISITNUM,Visit Number,Num,50
vs.xpt,VISIT,Visit Name,Char,50
vs.xpt,EPOCH,Epoch,Char,50
vs.xpt,VSDTC,Date/Time of Measurements,Char,50
vs.xpt,VSDY,Study Day of Vital Signs,Num,50
