dataset,variable,label,type,length
qsae.xpt,STUDYID,Study Identifier,Char,12
qsae.xpt,DOMAIN,Domain Abbreviation,Char,4
qsae.xpt,USUBJID,Unique Subject Identifier,Char,8
qsae.xpt,QSSEQ,Sequence Number,Num,8
qsae.xpt,QSTESTCD,Question Short Name,Char,7
qsae.xpt,QSTEST,Question Name,Char,40
qsae.xpt,QSCAT,Category of Question,Char,5
qsae.xpt,QSORRES,Finding in Original Units,Char,23
qsae.xpt,QSSTRESC,Character Result/Finding in Std Format,Char,20
qsae.xpt,QSSTRESN,Numeric Finding in Standard Units,Num,8
qsae.xpt,QSLOBXFL,Last Observation Before Exposure Flag,Char,1
qsae.xpt,VISITNUM,Visit Number,Num,8
qsae.xpt,VISIT,Visit Name,Char,200
qsae.xpt,QSDTC,Date/Time of Finding,Char,10
qsae.xpt,QSDY,Study Day of Finding,Num,8
qs1.xpt,STUDYID,Study Identifier,Char,12
qs1.xpt,DOMAIN,Domain Abbreviation,Char,4
qs1.xpt,USUBJID,Unique Subject Identifier,Char,8
qs1.xpt,QSSEQ,Sequence Number,Num,8
qs1.xpt,QSTESTCD,Question Short Name,Char,7
qs1.xpt,QSTEST,Question Name,Char,40
qs1.xpt,QSCAT,Category of Question,Char,5
qs1.xpt,QSORRES,Finding in Original Units,Char,23
qs1.xpt,QSSTRESC,Character Result/Finding in Std Format,Char,20
qs1.xpt,QSSTRESN,Numeric Finding in Standard Units,Num,8
qs1.xpt,QSLOBXFL,Last Observation Before Exposure Flag,Char,1
qs1.xpt,VISITNUM,Visit Number,Num,8
qs1.xpt,VISIT,Visit Name,Char,200
qs1.xpt,QSDTC,Date/Time of Finding,Char,10
qs1.xpt,QSDY,Study Day of Finding,Num,8
