dataset,variable,label,type,length
dm.xpt,STUDYID,Study Identifier,Char,50
dm.xpt,DOMAIN,Domain Abbreviation,Char,50
dm.xpt,USUBJID,Unique Subject Identifier,Char,50
dm.xpt,ARMCD,Planned Arm Code,Char,50
dm.xpt,ARM,Description of Planned Arm,Char,50
dm.xpt,ACTARMCD,Actual Arm Code,Char,50
dm.xpt,ACTARM,Description of Actual Arm,Char,50
dm.xpt,ARMNRS,Reason Arm and/or Actual Arm is Null,Char,50
dm.xpt,ACTARMUD,Description of Unplanned Actual Arm,Char,50
dm.xpt,RFSTDTC,Subject Reference Start Date/Time,Char,10
dm.xpt,RFENDTC,Subject Reference End Date/Time,Char,10
dm.xpt,DTHFL,Subject Death Flag,Char,10
dd.xpt,STUDYID,Study Identifier,Char,50
dd.xpt,DOMAIN,Domain Abbreviation,Char,50
dd.xpt,USUBJID,Unique Subject Identifier,Char,50
dd.xpt,DDSEQ,Sequence Number,Num,8
dd.xpt,DDTESTCD,Death Detail Assessment Short Name,Char,8
dd.xpt,DDTEST,Death Detail Assessment Name,Char,40
dd.xpt,DDORRES,Result or Finding as Collected,Char,200
dd.xpt,DDSTRESC,Character Result/Finding in Std Format,Char,200
dd.xpt,DDDTC,Date/Time of Collection,Char,50
