dataset,variable,label,type,length
rs,STUDYID,Study Identifier,Char,12
rs,DOMAIN,Domain Abbreviation,Char,2
rs,USUBJID,Unique Subject Identifier,Char,8
rs,RSSEQ,Sequence Number,Num,8
rs,RSTESTCD,Assessment Short Name,Char,8
rs,RSTEST,Assessment Name,Char,37
rs,RSCAT,Category for Assessment,Char,7
rs,RSORRES,Result or Finding in Original Units,Char,198
rs,RSSTRESC,Character Result/Finding in Std Format,Char,8
rs,RSSTRESN,Numeric Result/Finding in Standard Units,Num,8
rs,RSLOBXFL,Last Observation Before Exposure Flag,Char,1
rs,VISITNUM,Visit Number,Num,8
rs,VISIT,Visit Name,Char,200
rs,EPOCH,Epoch,Char,9
rs,RSDTC,Date/Time of Assessment,Char,10
rs,RSDY,Study Day of Assessment,Num,8
rs,RSEVLINT,Evaluation Interval,Char,19
rs,RSEVALID,Evaluator Identifier,Char,200
