path,attribute,value
/Activity/0,parent_entity,InterventionalStudyDesign
/Activity/0,parent_id,InterventionalStudyDesign_1
/Activity/0,parent_rel,activities
/Activity/0,id,Activity_886
/Activity/0,name,A886
/Activity/0,definedProcedures,Not in dataset
/Activity/0,biomedicalConceptIds,False
/Activity/0,bcCategoryIds,False
/Activity/0,bcSurrogateIds,Not in dataset
/Activity/0,childIds,False
/Activity/0,timelineId,
/Activity/1,parent_entity,InterventionalStudyDesign
/Activity/1,parent_id,InterventionalStudyDesign_1
/Activity/1,parent_rel,activities
/Activity/1,id,Activity_887
/Activity/1,name,A887
/Activity/1,definedProcedures,Not in dataset
/Activity/1,biomedicalConceptIds,False
/Activity/1,bcCategoryIds,False
/Activity/1,bcSurrogateIds,Not in dataset
/Activity/1,childIds,
/Activity/1,timelineId,
/Activity/2,parent_entity,InterventionalStudyDesign
/Activity/2,parent_id,InterventionalStudyDesign_1
/Activity/2,parent_rel,activities
/Activity/2,id,Activity_890
/Activity/2,name,A890
/Activity/2,definedProcedures,Not in dataset
/Activity/2,biomedicalConceptIds,False
/Activity/2,bcCategoryIds,
/Activity/2,bcSurrogateIds,Not in dataset
/Activity/2,childIds,False
/Activity/2,timelineId,
/Activity/3,parent_entity,InterventionalStudyDesign
/Activity/3,parent_id,InterventionalStudyDesign_1
/Activity/3,parent_rel,activities
/Activity/3,id,Activity_891
/Activity/3,name,A891
/Activity/3,definedProcedures,Not in dataset
/Activity/3,biomedicalConceptIds,False
/Activity/3,bcCategoryIds,
/Activity/3,bcSurrogateIds,Not in dataset
/Activity/3,childIds,
/Activity/3,timelineId,
/Activity/4,parent_entity,InterventionalStudyDesign
/Activity/4,parent_id,InterventionalStudyDesign_1
/Activity/4,parent_rel,activities
/Activity/4,id,Activity_950
/Activity/4,name,A950
/Activity/4,definedProcedures,Not in dataset
/Activity/4,biomedicalConceptIds,
/Activity/4,bcCategoryIds,False
/Activity/4,bcSurrogateIds,Not in dataset
/Activity/4,childIds,False
/Activity/4,timelineId,
/Activity/5,parent_entity,InterventionalStudyDesign
/Activity/5,parent_id,InterventionalStudyDesign_1
/Activity/5,parent_rel,activities
/Activity/5,id,Activity_951
/Activity/5,name,A951
/Activity/5,definedProcedures,Not in dataset
/Activity/5,biomedicalConceptIds,
/Activity/5,bcCategoryIds,False
/Activity/5,bcSurrogateIds,Not in dataset
/Activity/5,childIds,
/Activity/5,timelineId,
/Activity/6,parent_entity,InterventionalStudyDesign
/Activity/6,parent_id,InterventionalStudyDesign_1
/Activity/6,parent_rel,activities
/Activity/6,id,Activity_954
/Activity/6,name,A954
/Activity/6,definedProcedures,Not in dataset
/Activity/6,biomedicalConceptIds,
/Activity/6,bcCategoryIds,
/Activity/6,bcSurrogateIds,Not in dataset
/Activity/6,childIds,False
/Activity/6,timelineId,
/Activity/7,parent_entity,InterventionalStudyDesign
/Activity/7,parent_id,InterventionalStudyDesign_1
/Activity/7,parent_rel,activities
/Activity/7,id,Activity_955
/Activity/7,name,A955
/Activity/7,definedProcedures,Not in dataset
/Activity/7,biomedicalConceptIds,
/Activity/7,bcCategoryIds,
/Activity/7,bcSurrogateIds,Not in dataset
/Activity/7,childIds,
/Activity/7,timelineId,
