dataset,variable,label,type,length
qscgi2,STUDYID,Study Identifier,Char,12
qscgi2,DOMAIN,Domain Abbreviation,Char,4
qscgi2,USUBJID,Unique Subject Identifier,Char,8
qscgi2,QSSEQ,Sequence Number,Num,8
qscgi2,QSTESTCD,Question Short Name,Char,7
qscgi2,QSTEST,Question Name,Char,40
qscgi2,QSCAT,Category of Question,Char,5
qscgi2,QSORRES,Finding in Original Units,Char,23
qscgi2,QSSTRESC,Character Result/Finding in Std Format,Char,20
qscgi2,QSSTRESN,Numeric Finding in Standard Units,Num,8
qscgi2,QSLOBXFL,Last Observation Before Exposure Flag,Char,1
qscgi2,VISITNUM,Visit Number,Num,8
qscgi2,VISIT,Visit Name,Char,200
qscgi2,QSDTC,Date/Time of Finding,Char,10
qscgi2,QSDY,Study Day of Finding,Num,8
qscgi,STUDYID,Study Identifier,Char,12
qscgi,DOMAIN,Domain Abbreviation,Char,4
qscgi,USUBJID,Unique Subject Identifier,Char,8
qscgi,QSSEQ,Sequence Number,Num,8
qscgi,QSTESTCD,Question Short Name,Char,7
qscgi,QSTEST,Question Name,Char,40
qscgi,QSCAT,Category of Question,Char,5
qscgi,QSORRES,Finding in Original Units,Char,23
qscgi,QSSTRESC,Character Result/Finding in Std Format,Char,20
qscgi,QSSTRESN,Numeric Finding in Standard Units,Num,8
qscgi,QSLOBXFL,Last Observation Before Exposure Flag,Char,1
qscgi,VISITNUM,Visit Number,Num,8
qscgi,VISIT,Visit Name,Char,200
qscgi,QSDTC,Date/Time of Finding,Char,10
qscgi,QSDY,Study Day of Finding,Num,8
apmhe,STUDYID,Study Identifier,Char,50
apmhe,DOMAIN,Domain Abbreviation,Char,50
apmhe,APID,Associated Persons Identifier,Char,50
apmhe,MHSEQ,Sequence Number,Num,8
apmhe,RSUBJID,Related Subject or Pool Identifier,Char,50
apmhe,SREL,"Subject, Device, or Study Relationship",Char,50
apmhe,MHTERM,Reported Term for the Medical History,Char,50
apmhe,MHPRESP,Medical History Event Pre-Specified,Char,50
apmhe,MHOCCUR,Medical History Occurrence,Char,50
