dataset,variable,label,type,length
InterventionalStudyDesign.xpt,parent_entity,Parent Entity Name,String,[1]
InterventionalStudyDesign.xpt,parent_id,Parent Entity Id,String,[1]
InterventionalStudyDesign.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
InterventionalStudyDesign.xpt,rel_type,Type of Relationship,String,[1]
InterventionalStudyDesign.xpt,id,(Interventional Study Design Id),String,[1]
InterventionalStudyDesign.xpt,name,Interventional Study Design Name,String,[1]
InterventionalStudyDesign.xpt,label,Interventional Study Design Label,String,[0..1]
InterventionalStudyDesign.xpt,description,Interventional Study Design Description,String,[0..1]
InterventionalStudyDesign.xpt,rationale,Interventional Study Design Rationale,String,[1]
InterventionalStudyDesign.xpt,therapeuticAreas,Interventional Study Design Therapeutic Areas [Any Exist],Boolean,Code[0..*]
InterventionalStudyDesign.xpt,studyType,Interventional Study Design Study Type [Exists],Boolean,Code[0..1]
InterventionalStudyDesign.xpt,studyType.id,Interventional Study Design Study Type / (Code Id),String,Code[0..1]>id[1]
InterventionalStudyDesign.xpt,studyType.code,Interventional Study Design Study Type / Code Value,String,Code[0..1]>code[1]
InterventionalStudyDesign.xpt,studyType.codeSystem,Interventional Study Design Study Type / Code System Name,String,Code[0..1]>codeSystem[1]
InterventionalStudyDesign.xpt,studyType.codeSystemVersion,Interventional Study Design Study Type / Code System Version,String,Code[0..1]>codeSystemVersion[1]
InterventionalStudyDesign.xpt,studyType.decode,Interventional Study Design Study Type / Decode,String,Code[0..1]>decode[1]
InterventionalStudyDesign.xpt,studyType.instanceType,Interventional Study Design Study Type / (Code Instance Type),String,Code[0..1]>instanceType[1]
InterventionalStudyDesign.xpt,characteristics,Interventional Study Design Characteristics [Any Exist],Boolean,Code[0..*]
InterventionalStudyDesign.xpt,studyPhase,Interventional Study Design Study Phase [Exists],Boolean,AliasCode[0..1]
InterventionalStudyDesign.xpt,studyPhase.id,Interventional Study Design Study Phase / (Alias Code Id),String,AliasCode[0..1]>id[1]
InterventionalStudyDesign.xpt,studyPhase.standardCode,Interventional Study Design Study Phase / Standard Code [Exists],Boolean,Code[1]
InterventionalStudyDesign.xpt,studyPhase.standardCode.id,Interventional Study Design Study Phase / Standard Code / (Code Id),String,AliasCode[0..1]>Code[1]>id[1]
InterventionalStudyDesign.xpt,studyPhase.standardCode.code,Interventional Study Design Study Phase / Standard Code / Code Value,String,AliasCode[0..1]>Code[1]>code[1]
InterventionalStudyDesign.xpt,studyPhase.standardCode.codeSystem,Interventional Study Design Study Phase / Standard Code / Code System Name,String,AliasCode[0..1]>Code[1]>codeSystem[1]
InterventionalStudyDesign.xpt,studyPhase.standardCode.codeSystemVersion,Interventional Study Design Study Phase / Standard Code / Code System Version,String,AliasCode[0..1]>Code[1]>codeSystemVersion[1]
InterventionalStudyDesign.xpt,studyPhase.standardCode.decode,Interventional Study Design Study Phase / Standard Code / Decode,String,AliasCode[0..1]>Code[1]>decode[1]
InterventionalStudyDesign.xpt,studyPhase.standardCode.instanceType,Interventional Study Design Study Phase / Standard Code / (Code Instance Type),String,AliasCode[0..1]>Code[1]>instanceType[1]
InterventionalStudyDesign.xpt,studyPhase.standardCodeAliases,Interventional Study Design Study Phase / Standard Code Aliases [Any Exist],Boolean,Code[0..*]
InterventionalStudyDesign.xpt,studyPhase.instanceType,Interventional Study Design Study Phase / (Alias Code Instance Type),String,AliasCode[0..1]>instanceType[1]
InterventionalStudyDesign.xpt,notes,Interventional Study Design Notes [Any Exist],Boolean,CommentAnnotation[0..*]
InterventionalStudyDesign.xpt,activities,(Interventional Study Design Activities) [Any Exist],Boolean,Activity[0..*]
InterventionalStudyDesign.xpt,biospecimenRetentions,(Interventional Study Design Biospecimen Retentions) [Any Exist],Boolean,BiospecimenRetention[0..*]
InterventionalStudyDesign.xpt,eligibilityCriteria,(Interventional Study Design Eligibility Criteria) [Any Exist],Boolean,EligibilityCriterion[1..*]
InterventionalStudyDesign.xpt,encounters,(Interventional Study Design Encounters) [Any Exist],Boolean,Encounter[0..*]
InterventionalStudyDesign.xpt,estimands,(Interventional Study Design Estimands) [Any Exist],Boolean,Estimand[0..*]
InterventionalStudyDesign.xpt,indications,(Interventional Study Design Indications) [Any Exist],Boolean,Indication[0..*]
InterventionalStudyDesign.xpt,objectives,(Interventional Study Design Objectives) [Any Exist],Boolean,Objective[0..*]
InterventionalStudyDesign.xpt,scheduleTimelines,(Interventional Study Design Schedule Timelines) [Any Exist],Boolean,ScheduleTimeline[0..*]
InterventionalStudyDesign.xpt,arms,(Interventional Study Design Arms) [Any Exist],Boolean,StudyArm[1..*]
InterventionalStudyDesign.xpt,studyCells,(Interventional Study Design Study Cells) [Any Exist],Boolean,StudyCell[1..*]
InterventionalStudyDesign.xpt,documentVersionIds,(Interventional Study Design Document Versions) [Identifiers] [Any Exist],Boolean,string[0..*] (StudyDefinitionDocumentVersion.id)
InterventionalStudyDesign.xpt,elements,(Interventional Study Design Elements) [Any Exist],Boolean,StudyElement[0..*]
InterventionalStudyDesign.xpt,studyInterventionIds,(Interventional Study Design Study Interventions) [Identifiers] [Any Exist],Boolean,string[0..*] (StudyIntervention.id)
InterventionalStudyDesign.xpt,epochs,(Interventional Study Design Epochs) [Any Exist],Boolean,StudyEpoch[1..*]
InterventionalStudyDesign.xpt,population,(Interventional Study Design Population) [Exists],Boolean,StudyDesignPopulation[1]
InterventionalStudyDesign.xpt,population.id,(Interventional Study Design Population) / (Study Design Population Id),String,StudyDesignPopulation[1]>id[1]
InterventionalStudyDesign.xpt,population.name,(Interventional Study Design Population) / Study Design Population Name,String,StudyDesignPopulation[1]>name[1]
InterventionalStudyDesign.xpt,population.label,(Interventional Study Design Population) / Study Design Population Label,String,StudyDesignPopulation[1]>label[0..1]
InterventionalStudyDesign.xpt,population.description,(Interventional Study Design Population) / Study Design Population Description,String,StudyDesignPopulation[1]>description[0..1]
InterventionalStudyDesign.xpt,population.plannedSex,(Interventional Study Design Population) / Study Design Population Planned Sex [Any Exist],Boolean,Code[0..2]
InterventionalStudyDesign.xpt,population.includesHealthySubjects,(Interventional Study Design Population) / Study Design Population Includes Healthy Subjects Indicator,Boolean,StudyDesignPopulation[1]>includesHealthySubjects[1]
InterventionalStudyDesign.xpt,population.plannedAge,(Interventional Study Design Population) / Study Design Population Planned Age [Exists],Boolean,Range[0..1]
InterventionalStudyDesign.xpt,population.plannedAge.id,(Interventional Study Design Population) / Study Design Population Planned Age / (Range Id),String,StudyDesignPopulation[1]>Range[0..1]>id[1]
InterventionalStudyDesign.xpt,population.plannedAge.minValue,(Interventional Study Design Population) / Study Design Population Planned Age / Minimum Value [Exists],Boolean,Quantity[1]
InterventionalStudyDesign.xpt,population.plannedAge.minValue.id,(Interventional Study Design Population) / Study Design Population Planned Age / Minimum Value / (Quantity Id),String,StudyDesignPopulation[1]>Range[0..1]>Quantity[1]>id[1]
InterventionalStudyDesign.xpt,population.plannedAge.minValue.value,(Interventional Study Design Population) / Study Design Population Planned Age / Minimum Value / Quantity Value,Float,StudyDesignPopulation[1]>Range[0..1]>Quantity[1]>value[1]
InterventionalStudyDesign.xpt,population.plannedAge.minValue.unit,(Interventional Study Design Population) / Study Design Population Planned Age / Minimum Value / Quantity Unit [Exists],Boolean,AliasCode[0..1]
