dataset,variable,label,type,length
supplb,STUDYID,Study Identifier,Char,10
supplb,RDOMAIN,Related Domain Abbreviation,Char,2
supplb,USUBJID,Unique Subject Identifier,Char,14
supplb,IDVAR,Identifying Variable,Char,6
supplb,IDVARVAL,Identifying Variable Value,Char,4
supplb,QNAM,Qualifier Variable Name,Char,11
supplb,QLABEL,Qualifier Variable Label,Char,49
supplb,QVAL,Data Value,Char,1
supplb,QORIG,Origin,Char,8
supplb,QEVAL,Evaluator,Char,22
suppdm,STUDYID,Study Identifier,Char,12
suppdm,RDOMAIN,Related Domain Abbreviation,Char,6
suppdm,USUBJID,Unique Subject Identifier,Char,8
suppdm,IDVAR,Identifying Variable,Char,200
suppdm,IDVARVAL,Identifying Variable Value,Char,200
suppdm,QNAM,Qualifier Variable Name,Char,5
suppdm,QLABEL,Qualifier Variable Label,Char,40
suppdm,QVAL,Data Value,Char,41
suppdm,QORIG,Origin,Char,13
suppdm,QEVAL,Evaluator,Char,200
