dataset,variable,label,type,length
dm.xpt,STUDYID,Study Identifier,Char,10
dm.xpt,DOMAIN,Domain Abbreviation,Char,2
dm.xpt,USUBJID,Unique Subject Identifier,Char,14
dm.xpt,SUBJID,Subject Identifier for the Study,Char,3
dm.xpt,RFSTDTC,Subject Reference Start Date/Time,Char,10
dm.xpt,RFENDTC,Subject Reference End Date/Time,Char,10
dm.xpt,RFXSTDTC,Date/Time of First Study Treatment,Char,10
dm.xpt,RFXENDTC,Date/Time of Last Study Treatment,Char,10
dm.xpt,RFICDTC,Date/Time of Informed Consent,Char,10
dm.xpt,RFPENDTC,Date/Time of End of Participation,Char,10
dm.xpt,DTHDTC,Date/Time of Death,Char,1
dm.xpt,DTHFL,Subject Death Flag,Char,1
dm.xpt,SITEID,Study Site Identifier,Char,3
dm.xpt,AGE,Age,Num,8
dm.xpt,AGEU,Age Units,Char,5
dm.xpt,SEX,Sex,Char,1
dm.xpt,RACE,Race,Char,1
dm.xpt,ARMCD,Planned Arm Code,Char,1
dm.xpt,ARM,Description of Planned Arm,Char,13
dm.xpt,ACTARMCD,Actual Arm Code,Char,1
dm.xpt,ACTARM,Description of Actual Arm,Char,13
dm.xpt,COUNTRY,Country,Char,3
lb.xpt,STUDYID,Study Identifier,Char,10
lb.xpt,DOMAIN,Domain Abbreviation,Char,2
lb.xpt,USUBJID,Unique Subject Identifier,Char,14
lb.xpt,LBSEQ,Sequence Number,Num,8
lb.xpt,LBTESTCD,Lab Test or Examination Short Name,Char,8
lb.xpt,LBTEST,Lab Test or Examination Name,Char,40
lb.xpt,LBORRES,Result or Finding in Original Units,Char,8
lb.xpt,LBORRESU,Original Units,Char,20
lb.xpt,VISITNUM,Visit Number,Num,8
lb.xpt,VISIT,Visit Name,Char,18
lb.xpt,LBDTC,Date/Time of Specimen Collection,Char,10
lb.xpt,LBDY,Study Day of Specimen Collection,Num,8
lb.xpt,LBCHENDY,Study Day of Specimen Collection,Num,8
lb.xpt,LBDUR,Collected Duration,Char,10
xy.xpt,STUDYID,Study Identifier,Char,10
xy.xpt,DOMAIN,Domain Abbreviation,Char,2
xy.xpt,USUBJID,Unique Subject Identifier,Char,14
xy.xpt,XYSEQ,Sequence Number,Num,8
xy.xpt,XYTESTCD,Custom Test Examination Short Name,Char,8
xy.xpt,XYTEST,Custom Test or Examination Name,Char,40
xy.xpt,XYORRES,Result or Finding in Original Units,Char,8
xy.xpt,XYORRESU,Original Units,Char,20
xy.xpt,VISITNUM,Visit Number,Num,8
xy.xpt,VISIT,Visit Name,Char,18
xy.xpt,XYDTC,Date/Time of Specimen Collection,Char,10
xy.xpt,XYDY,Study Day of Specimen Collection,Num,8
