dataset,variable,label,type,length
ae.xpt,STUDYID,Study Identifier,Char,12
ae.xpt,DOMAIN,Domain Abbreviation,Char,2
ae.xpt,USUBJID,Unique Subject Identifier,Char,8
ae.xpt,AESEQ,Sequence Number,Num,8
ae.xpt,AELNKID,Link ID,Char,50
ae.xpt,AETERM,Reported Term for the Adverse Event,Char,200
ae.xpt,AELLT,Lowest Level Term,Char,1
ae.xpt,AELLTCD,Lowest Level Term Code,Char,1
ae.xpt,AEDECOD,Dictionary-Derived Term,Char,15
ae.xpt,AEPTCD,Preferred Term Code,Char,200
ae.xpt,AEHLT,High Level Term,Char,1
ae.xpt,AEHLTCD,High Level Term Code,Char,1
ae.xpt,AEHLGT,High Level Group Term,Char,1
ae.xpt,AEHLGTCD,High Level Group Term Code,Char,1
ae.xpt,AEBODSYS,Body System or Organ Class,Char,1
ae.xpt,AEBDSYCD,Body System or Organ Class Code,Char,1
ae.xpt,AESOC,Primary System Organ Class,Char,1
ae.xpt,AESOCCD,Primary System Organ Class Code,Char,1
ae.xpt,AESEV,Severity/Intensity,Char,8
ae.xpt,AESER,Serious Event,Char,1
ae.xpt,AEACN,Action Taken with Study Treatment,Char,16
ae.xpt,AEREL,Causality,Char,16
ae.xpt,AEOUT,Outcome of Adverse Event,Char,32
ae.xpt,AESCAN,Involves Cancer,Char,1
ae.xpt,AESCONG,Congenital Anomaly or Birth Defect,Char,1
ae.xpt,AESDISAB,Persist or Signif Disability/Incapacity,Char,1
ae.xpt,AESDTH,Results in Death,Char,1
ae.xpt,AESHOSP,Requires or Prolongs Hospitalization,Char,1
ae.xpt,AESLIFE,Is Life Threatening,Char,1
ae.xpt,AESOD,Occurred with Overdose,Char,1
ae.xpt,EPOCH,Epoch,Char,9
ae.xpt,AESTDTC,Start Date/Time of Adverse Event,Char,10
ae.xpt,AEENDTC,End Date/Time of Adverse Event,Char,10
ae.xpt,AESTDY,Study Day of Start of Adverse Event,Num,8
ae.xpt,AEENDY,Study Day of End of Adverse Event,Num,8
ae.xpt,AEENRTPT,End Relative to Reference Time Point,Char,7
ae.xpt,AEENTPT,End Reference Time Point,Char,10
