dataset,variable,label,type,length
GovernanceDate.xpt,parent_entity,Parent Entity Name,String,[1]
GovernanceDate.xpt,parent_id,Parent Entity Id,String,[1]
GovernanceDate.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
GovernanceDate.xpt,rel_type,Type of Relationship,String,[1]
GovernanceDate.xpt,id,(Governance Date Id),String,[1]
GovernanceDate.xpt,name,Study Governance Date Name,String,[1]
GovernanceDate.xpt,description,Study Governance Date Description,String,[0..1]
GovernanceDate.xpt,label,Study Governance Date Label,String,[0..1]
GovernanceDate.xpt,dateValue,Study Governance Date Value,Date,[1]
GovernanceDate.xpt,instanceType,Instance Type,String,[1]
GovernanceDate.xpt,type,Protocol Approval Date Type [Exists],Boolean,Code[1]
GovernanceDate.xpt,type.id,Protocol Approval Date Type / (Code Id),String,Code[1].id[1]
GovernanceDate.xpt,type.code,Protocol Approval Date Type / Code Value,String,Code[1].code[1]
GovernanceDate.xpt,type.codeSystem,Protocol Approval Date Type / Code System Name,String,Code[1].codeSystem[1]
GovernanceDate.xpt,type.codeSystemVersion,Protocol Approval Date Type / Code System Version,String,Code[1].codeSystemVersion[1]
GovernanceDate.xpt,type.decode,Protocol Approval Date Type / Decode,String,Code[1].decode[1]
GovernanceDate.xpt,geographicScopes,(Governance Date Geographic Scopes) [Any Exists],Boolean,GeographicScope[1..*]
