dataset,variable,label,type,length
lb.xpt,STUDYID,Study Identifier,Char,50
lb.xpt,DOMAIN,Domain Abbreviation,Char,50
lb.xpt,USUBJID,Unique Subject Identifier,Char,50
lb.xpt,LBSEQ,Sequence Number,Num,8
lb.xpt,LBTESTCD,Lab Test or Examination Short Name,Char,50
lb.xpt,LBTEST,Lab Test or Examination Name,Char,50
lb.xpt,LBCAT,Category for Lab Test,Char,50
lb.xpt,LBORRES,Result or Finding in Original Units,Char,50
lb.xpt,LBORRESU,Original Units,Char,50
lb.xpt,LBORNRLO,Reference Range Lower Limit in Orig Unit,Char,50
lb.xpt,LBORNRHI,Reference Range Upper Limit in Orig Unit,Char,50
lb.xpt,LBSTRESC,Character Result/Finding in Std Format,Char,50
lb.xpt,LBSTRESN,Numeric Result/Finding in Standard Units,Num,8
lb.xpt,LBSTRESU,Standard Units,Char,50
lb.xpt,LBSTNRLO,Reference Range Lower Limit-Std Units,Num,8
lb.xpt,LBSTNRHI,Reference Range Upper Limit-Std Units,Num,8
lb.xpt,LBNRIND,Reference Range Indicator,Char,50
lb.xpt,LBLOBXFL,Last Observation Before Exposure Flag,Char,50
lb.xpt,VISITNUM,Visit Number,Num,8
lb.xpt,VISIT,Visit Name,Char,50
lb.xpt,EPOCH,Epoch,Char,50
lb.xpt,LBDTC,Date/Time of Specimen Collection,Char,50
lb.xpt,LBDY,Study Day of Specimen Collection,Num,8
