Dataset,Record,Variable,Value
TE,2,ELEMENT,HUMAN INSULIN
TE,2,ETCD,E001
TE,2,TEDUR,Not in dataset
TE,2,TEENRL,END OF TREATMENT
TE,2,TESTRL,FIRST DOSE OF HUMAN INSULIN
TE,3,ELEMENT,HUMAN INSULIN
TE,3,ETCD,E002
TE,3,TEDUR,Not in dataset
TE,3,TEENRL,END OF TREATMENT
TE,3,TESTRL,FIRST DOSE OF HUMAN INSULIN
TE,6,ELEMENT,Y
TE,6,ETCD,E006
TE,6,TEDUR,Not in dataset
TE,6,TEENRL,
TE,6,TESTRL,INFORMED CONSENT SIGNED2
TE,7,ELEMENT,Y
TE,7,ETCD,E006
TE,7,TEDUR,Not in dataset
TE,7,TEENRL,
TE,7,TESTRL,INFORMED CONSENT SIGNED2
TE,8,ELEMENT,Y
TE,8,ETCD,E007
TE,8,TEDUR,Not in dataset
TE,8,TEENRL,
TE,8,TESTRL,INFORMED CONSENT SIGNED2
