dataset,variable,label,type,length
sv,STUDYID,Study Identifier,Char,10
sv,DOMAIN,Domain Abbreviation,Char,2
sv,USUBJID,Unique Subject Identifier,Char,14
sv,VISITNUM,Visit Number,Num,8
sv,VISIT,Visit Name,Char,18
sv,VISITDY,Planned Study Day of Visit,Num,8
sv,EPOCH,Epoch,Char,9
sv,SVSTDTC,Start Date/Time of Visit,Char,10
sv,SVENDTC,End Date/Time of Visit,Char,1
sv,SVSTDY,Study Day of Start of Visit,Num,8
lb,STUDYID,Study Identifier,Char,10
lb,DOMAIN,Domain Abbreviation,Char,2
lb,USUBJID,Unique Subject Identifier,Char,14
lb,LBSEQ,Sequence Number,Num,8
lb,LBSPID,Sponsor-Defined Identifier,Char,4
lb,LBTESTCD,Lab Test or Examination Short Name,Char,8
lb,LBTEST,Lab Test or Examination Name,Char,25
lb,LBCAT,Category for Lab Test,Char,18
lb,LBORRES,Result or Finding in Original Units,Char,6
lb,LBORRESU,Original Units,Char,8
lb,LBORNRLO,Reference Range Lower Limit in Orig Unit,Char,1
lb,LBORNRHI,Reference Range Upper Limit in Orig Unit,Char,1
lb,LBSTRESC,Character Result/Finding in Std Format,Char,6
lb,LBSTRESN,Numeric Result/Finding in Standard Units,Num,8
lb,LBSTRESU,Standard Units,Char,8
lb,LBSTNRLO,Reference Range Lower Limit-Std Units,Num,8
lb,LBSTNRHI,Reference Range Upper Limit-Std Units,Num,8
lb,LBNRIND,Reference Range Indicator,Char,1
lb,LBLOINC,LOINC Code,Char,7
lb,LBSPEC,Specimen Type,Char,5
lb,LBBLFL,Baseline Flag,Char,1
lb,EPOCH,Epoch,Char,9
lb,VISITNUM,Visit Number,Num,8
lb,VISIT,Visit Name,Char,18
lb,LBDTC,Date/Time of Specimen Collection,Char,10
lb,LBDY,Study Day of Specimen Collection,Num,8
ds,STUDYID,Study Identifier,Char,10
ds,DOMAIN,Domain Abbreviation,Char,2
ds,USUBJID,Unique Subject Identifier,Char,14
ds,DSSEQ,Sequence Number,Num,8
ds,DSTERM,Reported Term for the Disposition Event,Char,27
ds,DSDECOD,Standardized Disposition Term,Char,27
ds,DSCAT,Category for Disposition Event,Char,18
ds,EPOCH,Epoch,Char,9
ds,VISITNUM,Visit Number,Num,8
ds,VISIT,Visit Name,Char,18
ds,VISITDY,Planned Study Day of Visit,Num,8
ds,DSSTDTC,Start Date/Time of Disposition Event,Char,10
ds,DSDY,Study Day of Visit/Collection/Exam,Num,8
tv,STUDYID,Study Identifier,Char,10
tv,DOMAIN,Domain Abbreviation,Char,2
tv,VISITNUM,Visit Number,Num,8
tv,VISIT,Visit Name,Char,18
tv,VISITDY,Planned Study Day of Visit,Num,8
tv,ARMCD,Planned Arm Code,Char,1
tv,TVSTRL,Visit Start Rule,Char,61
tv,TVENRL,Visit End Rule,Char,21
