dataset,variable,label,type,length
Encounter.xpt,parent_entity,Parent Entity Name,String,[1]
Encounter.xpt,parent_id,Parent Entity Id,String,[1]
Encounter.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
Encounter.xpt,rel_type,Type of Relationship,String,[1]
Encounter.xpt,id,(Encounter Id),String,[1]
Encounter.xpt,name,Clinical Encounter Name,String,[1]
Encounter.xpt,description,Clinical Encounter Description,String,[0..1]
Encounter.xpt,label,Encounter Label,String,[0..1]
Encounter.xpt,instanceType,Instance Type,String,[1]
Encounter.xpt,environmentalSetting,Environmental Setting [Any Exists],Boolean,Code[0..*]
Encounter.xpt,contactModes,Contact Mode [Any Exists],Boolean,Code[0..*]
Encounter.xpt,type,Clinical Encounter Type [Exists],Boolean,Code[1]
Encounter.xpt,type.id,Clinical Encounter Type / (Code Id),String,Code[1].id[1]
Encounter.xpt,type.code,Clinical Encounter Type / Code Value,String,Code[1].code[1]
Encounter.xpt,type.codeSystem,Clinical Encounter Type / Code System Name,String,Code[1].codeSystem[1]
Encounter.xpt,type.codeSystemVersion,Clinical Encounter Type / Code System Version,String,Code[1].codeSystemVersion[1]
Encounter.xpt,type.decode,Clinical Encounter Type / Decode,String,Code[1].decode[1]
Encounter.xpt,transitionEndRule,(Encounter Transition End Rule) [Exists],Boolean,TransitionRule[0..1]
Encounter.xpt,transitionEndRule.id,(Encounter Transition End Rule) / (Transition Rule Id),String,TransitionRule[0..1].id[1]
Encounter.xpt,transitionEndRule.name,(Encounter Transition End Rule) / Transition Rule Name,String,TransitionRule[0..1].name[1]
Encounter.xpt,transitionEndRule.description,(Encounter Transition End Rule) / Transition Rule Description,String,TransitionRule[0..1].description[0..1]
Encounter.xpt,transitionEndRule.label,(Encounter Transition End Rule) / Transition Rule Label,String,TransitionRule[0..1].label[0..1]
Encounter.xpt,transitionEndRule.text,(Encounter Transition End Rule) / Transition Rule Text,String,TransitionRule[0..1].text[1]
Encounter.xpt,nextId,(Encounter Next) [Identifier],String,Encounter[0..1].id[1]
Encounter.xpt,transitionStartRule,(Encounter Transition Start Rule) [Exists],Boolean,TransitionRule[0..1]
Encounter.xpt,transitionStartRule.id,(Encounter Transition Start Rule) / (Transition Rule Id),String,TransitionRule[0..1].id[1]
Encounter.xpt,transitionStartRule.name,(Encounter Transition Start Rule) / Transition Rule Name,String,TransitionRule[0..1].name[1]
Encounter.xpt,transitionStartRule.description,(Encounter Transition Start Rule) / Transition Rule Description,String,TransitionRule[0..1].description[0..1]
Encounter.xpt,transitionStartRule.label,(Encounter Transition Start Rule) / Transition Rule Label,String,TransitionRule[0..1].label[0..1]
Encounter.xpt,transitionStartRule.text,(Encounter Transition Start Rule) / Transition Rule Text,String,TransitionRule[0..1].text[1]
Encounter.xpt,scheduledAtId,(Encounter Scheduled At) [Identifier],String,Timing[0..1].id[1]
Encounter.xpt,previousId,(Encounter Previous) [Identifier],String,Encounter[0..1].id[1]
Timing.xpt,parent_entity,Parent Entity Name,String,[1]
Timing.xpt,parent_id,Parent Entity Id,String,[1]
Timing.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
Timing.xpt,rel_type,Type of Relationship,String,[1]
Timing.xpt,id,(Timing Id),String,[1]
Timing.xpt,name,Timing Name,String,[1]
Timing.xpt,description,Timing Description,String,[0..1]
Timing.xpt,label,Timing Label,String,[0..1]
Timing.xpt,value,Timing Value,String,[1]
Timing.xpt,valueLabel,Timing Value Label,String,[1]
Timing.xpt,windowLabel,Timing Window Label,String,[0..1]
Timing.xpt,windowLower,"Timing Window, Lower",String,[0..1]
Timing.xpt,windowUpper,"Timing Window, Upper",String,[0..1]
Timing.xpt,instanceType,Instance Type,String,[1]
Timing.xpt,relativeToFrom,Timing Relative To From [Exists],Boolean,Code[1]
Timing.xpt,relativeToFrom.id,Timing Relative To From / (Code Id),String,Code[1].id[1]
Timing.xpt,relativeToFrom.code,Timing Relative To From / Code Value,String,Code[1].code[1]
