dataset,variable,label,type,length
mb.xpt,STUDYID,Study Identifier,Char,10
mb.xpt,DOMAIN,Domain Abbreviation,Char,2
mb.xpt,USUBJID,Unique Subject Identifier,Char,14
mb.xpt,MBSEQ,Sequence Number,Num,8
mb.xpt,MBTESTCD,"Microbiology Test or
Finding Short Name",Char,8
mb.xpt,MBTEST,"Microbiology Test or
Finding Name",Char,25
mb.xpt,MBORRES,Result or Finding in Original Units,Char,6
mb.xpt,MBORRESU,Original Units,Char,10
mb.xpt,MBSTRESC,"Result or Finding in
Standard Format",Char,6
mb.xpt,MBSTRESN,"Numeric
Result/Finding in
Standard Units",Num,8
mb.xpt,MBSTRESU,Standard Units,Char,8
mb.xpt,MBRESCAT,Result Category,Char,20
mb.xpt,MBLOINC,LOINC Code,Char,7
mb.xpt,MBSPEC,"Specimen Material
Type",Char,5
mb.xpt,MBMETHOD,Method of Test or Examination,Char,20
mb.xpt,MBBLFL,Baseline Flag,Char,1
mb.xpt,EPOCH,Epoch,Char,9
mb.xpt,VISITNUM,Visit Number,Num,8
mb.xpt,VISIT,Visit Name,Char,18
mb.xpt,MBDTC,Date/Time of Collection,Char,10
mb.xpt,MBDY,Study Day of Visit/Collection/Exam,Num,8
