dataset,variable,label,type,length
ae,STUDYID,Study Identifier,Char,12
ae,DOMAIN,Domain Abbreviation,Char,2
ae,USUBJID,Unique Subject Identifier,Char,8
ae,AESEQ,Sequence Number,Num,8
ae,AETERM,Reported Term for the Adverse Event,Char,50
ae,AEOCCUR,Occurrence Indicator,Char,50
ae,AEENRF,End Relative to Reference Period,Char,50
ce,STUDYID,Study Identifier,Char,50
ce,DOMAIN,Domain Abbreviation,Char,50
ce,USUBJID,Unique Subject Identifier,Char,50
ce,CESEQ,Sequence Number,Num,8
ce,CETERM,Reported Term for the Clinical Event,Char,50
ce,CEOCCUR,Occurrence Indicator,Char,50
ce,CEENRF,End Relative to Reference Period,Char,50
