dataset,variable,label,type,length
mh.xpt,STUDYID,Study Identifier,Char,50
mh.xpt,DOMAIN,Domain Abbreviation,Char,50
mh.xpt,USUBJID,Unique Subject Identifier,Char,50
mh.xpt,MHSEQ,Sequence Number,Num,8
mh.xpt,MHGRPID,Group ID,Char,50
mh.xpt,MHTERM,Reported Term for the Medical History,Char,50
mh.xpt,MHDECOD,Dictionary-Derived Term,Char,50
mh.xpt,MHEVDTYP,Medical History Event Date Type,Char,50
mh.xpt,MHCAT,Category for Medical History,Char,50
mh.xpt,MHSCAT,Subcategory for Medical History,Char,50
mh.xpt,MHBODSYS,Body System or Organ Class,Char,50
mh.xpt,MHSTDTC,Start Date/Time of Medical History Event,Char,50
mh.xpt,MHENRTPT,End Relative to Reference Time Point,Char,50
mh.xpt,MHENTPT,End Reference Time Point,Char,50
