dataset,variable,label,type,length
lb,STUDYID,Study Identifier,Char,10
lb,DOMAIN,Domain Abbreviation,Char,2
lb,LBSEQ,Sequence Number,Num,8
lb,LBSPID,Sponsor-Defined Identifier,Char,4
lb,LBTESTCD,Lab Test or Examination Short Name,Char,8
lb,LBTEST,Lab Test or Examination Name,Char,25
lb,LBCAT,Category for Lab Test,Char,18
lb,LBORRES,Result or Finding in Original Units,Char,6
lb,LBORRESU,Original Units,Char,8
lb,LBORNRLO,Reference Range Lower Limit in Orig Unit,Char,1
lb,LBORNRHI,Reference Range Upper Limit in Orig Unit,Char,1
lb,LBSTRESC,Character Result/Finding in Std Format,Char,6
lb,LBSTRESN,Numeric Result/Finding in Standard Units,Num,8
lb,LBSTRESU,Standard Units,Char,8
lb,LBSTNRLO,Reference Range Lower Limit-Std Units,Num,8
lb,LBSTNRHI,Reference Range Upper Limit-Std Units,Num,8
lb,LBNRIND,Reference Range Indicator,Char,1
lb,LBLOINC,LOINC Code,Char,7
lb,LBSPEC,Specimen Type,Char,5
lb,LBBLFL,Baseline Flag,Char,1
lb,EPOCH,Epoch,Char,9
lb,VISITNUM,Visit Number,Num,8
lb,VISIT,Visit Name,Char,18
lb,LBDTC,Date/Time of Specimen Collection,Char,10
lb,LBDY,Study Day of Specimen Collection,Num,8
