Dataset,Record,Variable,Value
cm,1,variable_value,.
cm,1,variable_name,USUBJID
cm,3,variable_value,.
cm,3,variable_name,USUBJID
cm,4,variable_value,.
cm,4,variable_name,CMTRT
cm,2,variable_value,.
cm,2,variable_name,CMDOSU
cm,3,variable_value,.
cm,3,variable_name,CMSTDTC
ce,4,variable_value,.
ce,4,variable_name,STUDYID
ce,5,variable_value,.
ce,5,variable_name,STUDYID
ce,6,variable_value,.
ce,6,variable_name,STUDYID
ce,7,variable_value,.
ce,7,variable_name,STUDYID
ce,8,variable_value,.
ce,8,variable_name,STUDYID
ce,9,variable_value,.
ce,9,variable_name,STUDYID
ce,10,variable_value,.
ce,10,variable_name,STUDYID
ce,11,variable_value,.
ce,11,variable_name,STUDYID
ce,12,variable_value,.
ce,12,variable_name,STUDYID
ce,13,variable_value,.
ce,13,variable_name,STUDYID
ce,14,variable_value,.
ce,14,variable_name,STUDYID
lb,1,variable_value,.
lb,1,variable_name,LBENRTPT
lb,3,variable_value,.
lb,3,variable_name,LBENRTPT
se,1,variable_value,.
se,1,variable_name,ETCD
