dataset,variable,label,type,length
ec.xpt,DOMAIN,Domain Abbreviation,Char,50
ec.xpt,USUBJID,Unique Subject Identifier,Char,50
ec.xpt,SPDEVID,Sponsor Device Identifier,Char,200
ec.xpt,ECSEQ,Sequence Number,Num,8
ec.xpt,ECTRT,Name of Treatment,Char,50
ec.xpt,ECPRESP,Pre-Specified,Char,50
ec.xpt,ECOCCUR,Occurrence,Char,50
ec.xpt,ECDOSE,Dose,Num,8
ec.xpt,ECDOSU,Dose Units,Char,50
ec.xpt,ECDOSFRM,Dose Form,Char,50
ec.xpt,ECDOSFRQ,Dosing Frequency per Interval,Char,50
ec.xpt,ECROUTE,Route of Administration,Char,50
ec.xpt,ECLOT,Lot Number,Char,50
ec.xpt,ECPSTRG,Pharmaceutical Strength,Num,8
ec.xpt,ECPSTRGU,Pharmaceutical Strength Units,Char,50
ae.xpt,STUDYID,Study Identifier,Char,50
ae.xpt,USUBJID,Unique Subject Identifier,Char,50
ae.xpt,AESEQ,Sequence Number,Num,8
ae.xpt,AETERM,Reported Term for the Adverse Event,Char,50
ae.xpt,AEMODIFY,Modified Reported Term,Char,50
ae.xpt,AEDECOD,Dictionary-Derived Term,Char,50
ae.xpt,AEBODSYS,Body System or Organ Class,Char,50
ae.xpt,AESEV,Severity/Intensity,Char,50
ae.xpt,AESER,Serious Event,Char,50
ae.xpt,AEACN,Action Taken with Study Treatment,Char,50
ae.xpt,AEREL,Causality,Char,50
ae.xpt,AEOUT,Outcome of Adverse Event,Char,50
ae.xpt,AESCONG,Congenital Anomaly or Birth Defect,Char,50
ae.xpt,AESDISAB,Persist or Signif Disability/Incapacity,Char,50
ae.xpt,AESDTH,Results in Death,Char,50
ae.xpt,AESHOSP,Requires or Prolongs Hospitalization,Char,50
ae.xpt,AESLIFE,Is Life Threatening,Char,50
lb.xpt,STUDYID,Study Identifier,Char,50
lb.xpt,DOMAIN,Domain Abbreviation,Char,50
lb.xpt,LBSEQ,Sequence Number,Num,8
lb.xpt,LBGRPID,Group ID,Char,50
lb.xpt,LBTESTCD,Lab Test or Examination Short Name,Char,50
lb.xpt,LBTEST,Lab Test or Examination Name,Char,50
lb.xpt,LBTSTCND,Test Condition,Char,50
lb.xpt,LBCAT,Category for Lab Test,Char,50
lb.xpt,LBSCAT,Subcategory for Lab Test,Char,50
lb.xpt,LBORRES,Result or Finding in Original Units,Char,50
lb.xpt,LBORRESU,Original Units,Char,50
lb.xpt,LBRESSCL,Result Scale,Char,50
lb.xpt,LBRESTYP,Result Type,Char,50
lb.xpt,LBCOLSRT,Collected Summary Result Type,Char,50
lb.xpt,LBORNRLO,Reference Range Lower Limit in Orig Unit,Char,50
lb.xpt,LBORNRHI,Reference Range Upper Limit in Orig Unit,Char,50
lb.xpt,LBLLOD,Lower Limit of Detection,Char,50
lb.xpt,LBSTRESC,Character Result/Finding in Std Format,Char,50
lb.xpt,LBSTRESN,Numeric Result/Finding in Standard Units,Num,8
lb.xpt,LBSTRESU,Standard Units,Char,50
lb.xpt,LBSTNRLO,Reference Range Lower Limit-Std Units,Num,8
lb.xpt,LBSTNRHI,Reference Range Upper Limit-Std Units,Num,8
lb.xpt,LBSTNRC,Reference Range for Char Rslt-Std Units,Char,50
lb.xpt,LBNRIND,Reference Range Indicator,Char,50
lb.xpt,LBSTAT,Completion Status,Char,50
lb.xpt,LBREASND,Reason Test Not Done,Char,50
lb.xpt,LBLOINC,LOINC Code,Char,50
lb.xpt,LBSPEC,Specimen Type,Char,50
lb.xpt,LBMETHOD,Method of Test or Examination,Char,50
lb.xpt,LBTMTHSN,Test Method Sensitivity,Char,50
lb.xpt,LBLOBXFL,Last Observation Before Exposure Flag,Char,50
lb.xpt,LBFAST,Fasting Status,Char,50
lb.xpt,LBDRVFL,Derived Flag,Char,50
lb.xpt,LBCLSIG,"Clinically Significant, Collected",Char,50
fa.xpt,STUDYID,Study Identifier,Char,200
fa.xpt,DOMAIN,Domain Abbreviation,Char,200
fa.xpt,POOLID,Pool Identifier,Char,50
fa.xpt,FALNKID,Var Label,Char,200
fa.xpt,FATESTCD,Findings About Test Short Name,Char,8
fa.xpt,FATEST,Findings About Test Name,Char,40
fa.xpt,FAOBJ,Object of the Observation,Char,200
fa.xpt,FAORRES,Result or Finding in Original Units,Char,200
fa.xpt,FAORRESU,Original Units,Char,10
fa.xpt,FASTRESC,Character Result/Finding in Std Format,Char,200
fa.xpt,FASTRESU,Standard Units,Char,200
fa.xpt,VISITNUM,Visit Number,Char,200
fa.xpt,VISIT,Visit Name,Char,20
fa.xpt,EPOCH,Var Label,Char,200
relrec.xpt,STUDYID,Study Identifier,Char,50
relrec.xpt,RDOMAIN,Related Domain Abbreviation,Char,50
relrec.xpt,USUBJID,Unique Subject Identifier,Char,50
relrec.xpt,IDVAR,Identifying Variable,Char,50
relrec.xpt,IDVARVAL,Identifying Variable Value,Char,50
relrec.xpt,RELTYPE,Relationship Type,Char,50
relrec.xpt,RELID,Relationship Identifier,Char,50
supplb.xpt,STUDYID,Study Identifier,Char,10
supplb.xpt,RDOMAIN,Related Domain Abbreviation,Char,2
supplb.xpt,USUBJID,Unique Subject Identifier,Char,14
supplb.xpt,IDVAR,Identifying Variable,Char,6
supplb.xpt,IDVARVAL,Identifying Variable Value,Char,4
supplb.xpt,QNAM,Qualifier Variable Name,Char,11
supplb.xpt,QLABEL,Qualifier Variable Label,Char,49
supplb.xpt,QVAL,Data Value,Char,1
supplb.xpt,QORIG,Origin,Char,8
supplb.xpt,QEVAL,Evaluator,Char,22
